,player_id,player_name,tourney_level,surface,decade,matches_won,matches_lost,win_rate,hand,ioc,avg_rank,score
16082,106214,Oscar Otte,All,All,20s,32.0,42.0,0.43243243243243246,R,GER,36.0,0.5106298216767879
16083,106216,Bjorn Fratangelo,All,All,10s,19.0,34.0,0.3584905660377358,R,USA,103.0,0.3068185608977171
16084,106216,Bjorn Fratangelo,All,All,20s,3.0,6.0,0.3333333333333333,R,USA,186.0,0.14646774172100763
16085,106218,Marcos Giron,All,All,10s,3.0,7.0,0.3,R,USA,151.0,0.1428701510413188
16086,106218,Marcos Giron,All,All,20s,101.0,111.0,0.47641509433962265,R,USA,37.0,0.6937347163508867
16087,106220,Dimitar Kuzmanov,All,All,10s,0.0,4.0,0.0,R,BUL,287.0,0.0
16088,106220,Dimitar Kuzmanov,All,All,20s,7.0,7.0,0.5,R,BUL,158.0,0.2665585803909204
16089,106223,Aleksandre Metreveli,All,All,20s,1.0,5.0,0.16666666666666666,R,GEO,570.0,0.05107058887776389
16090,106225,Andrew Whittington,All,All,10s,2.0,3.0,0.4,R,AUS,190.0,0.13622363279743477
16091,106227,Ji Sung Nam,All,All,20s,0.0,3.0,0.0,R,KOR,268.0,0.0
16092,106228,Juan Ignacio Londero,All,All,10s,22.0,24.0,0.4782608695652174,R,ARG,51.0,0.46222111685274014
16093,106228,Juan Ignacio Londero,All,All,20s,12.0,25.0,0.32432432432432434,R,ARG,50.0,0.2975457480833851
16094,106233,Dominic Thiem,All,All,10s,269.0,146.0,0.6481927710843374,R,AUT,4.0,2.0521734642424607
16095,106233,Dominic Thiem,All,All,20s,72.0,65.0,0.5255474452554745,R,AUT,3.0,1.4850906371464656
16096,106234,Aslan Karatsev,All,All,10s,1.0,6.0,0.14285714285714285,R,RUS,195.0,0.056189121982725646
16097,106234,Aslan Karatsev,All,All,20s,78.0,81.0,0.49056603773584906,R,RUS,14.0,0.8839713822359756
16098,106238,Andres Artunedo Martinavarro,All,All,10s,0.0,1.0,0.0,R,ESP,340.0,0.0
16099,106243,Mate Delic,All,All,10s,2.0,8.0,0.2,R,CRO,152.0,0.09512426428033581
16100,106244,Oliver Golding,All,All,10s,0.0,3.0,0.0,R,GBR,482.0,0.0
16101,106246,Robin Kern,All,All,10s,0.0,3.0,0.0,R,GER,392.0,0.0
16102,106249,Joao Domingues,All,All,10s,4.0,4.0,0.5,R,POR,194.0,0.20800067678099265
16103,106249,Joao Domingues,All,All,20s,1.0,2.0,0.3333333333333333,R,POR,169.0,0.08980006219227668
16104,106250,Luis Patino,All,All,10s,0.0,1.0,0.0,R,MEX,809.0,0.0
16105,106261,Dennis Novikov,All,All,10s,5.0,11.0,0.3125,R,USA,128.0,0.1816891211147477
16107,106277,Ariez Elyaas Deen Heshaam,All,All,10s,0.0,1.0,0.0,R,MAS,1557.0,0.0
16108,106281,Liam Broady,All,All,10s,4.0,8.0,0.3333333333333333,L,GBR,169.0,0.16614985841392044
16109,106281,Liam Broady,All,All,20s,17.0,26.0,0.3953488372093023,L,GBR,108.0,0.31784118890995583
16110,106283,Mitchell Krueger,All,All,10s,2.0,8.0,0.2,R,USA,186.0,0.0915182609039409
16111,106283,Mitchell Krueger,All,All,20s,8.0,14.0,0.36363636363636365,R,USA,140.0,0.22983450693493063
16112,106288,Mathias Bourgue,All,All,10s,1.0,3.0,0.25,R,FRA,156.0,0.07940578061554003
16113,106288,Mathias Bourgue,All,All,20s,0.0,2.0,0.0,R,FRA,197.0,0.0
16114,106290,Filip Peliwo,All,All,10s,2.0,4.0,0.3333333333333333,R,POL,266.0,0.11595919389762183
16115,106291,Luke Saville,All,All,10s,2.0,6.0,0.25,R,AUS,164.0,0.10736382911531041
16116,106291,Luke Saville,All,All,20s,0.0,2.0,0.0,R,AUS,313.0,0.0
16117,106292,Hernan Casanova,All,All,20s,0.0,1.0,0.0,R,ARG,321.0,0.0
16118,106293,Kimmer Coppejans,All,All,10s,0.0,7.0,0.0,R,BEL,104.0,0.0
16119,106293,Kimmer Coppejans,All,All,20s,1.0,6.0,0.14285714285714285,R,BEL,158.0,0.05848097805683005
16120,106296,Gregoire Barrere,All,All,10s,6.0,14.0,0.3,R,FRA,84.0,0.20466622246475788
16121,106296,Gregoire Barrere,All,All,20s,32.0,49.0,0.3950617283950617,R,FRA,49.0,0.44120865788579333
16122,106298,Lucas Pouille,All,All,10s,125.0,104.0,0.5458515283842795,R,FRA,11.0,1.1335206765492811
16123,106298,Lucas Pouille,All,All,20s,12.0,25.0,0.32432432432432434,R,FRA,79.0,0.26792715378110854
16124,106302,Andrew Harris,All,All,20s,1.0,2.0,0.3333333333333333,R,AUS,162.0,0.09053226833059834
16125,106310,Alexander Ritschard,All,All,20s,3.0,7.0,0.3,R,SUI,163.0,0.14076866235057012
16126,106311,Marko Tepavac,All,All,10s,0.0,1.0,0.0,R,SRB,201.0,0.0
16127,106321,Xin Gao,All,All,10s,0.0,1.0,0.0,R,CHN,944.0,0.0
16128,106324,Vaclav Safranek,All,All,10s,0.0,2.0,0.0,R,CZE,210.0,0.0
16130,106328,Christian Harrison,All,All,10s,2.0,6.0,0.25,R,USA,198.0,0.10360548137311007
16131,106328,Christian Harrison,All,All,20s,4.0,3.0,0.5714285714285714,R,USA,251.0,0.21463224697690045
16132,106329,Thiago Monteiro,All,All,10s,27.0,47.0,0.36486486486486486,L,BRA,74.0,0.3629605737160837
16133,106329,Thiago Monteiro,All,All,20s,52.0,69.0,0.4297520661157025,L,BRA,61.0,0.4969435846557257
16134,106331,Christopher Oconnell,All,All,10s,0.0,2.0,0.0,R,AUS,231.0,0.0
16135,106331,Christopher Oconnell,All,All,20s,47.0,68.0,0.40869565217391307,R,AUS,53.0,0.4832394662921919
16136,106335,Alexios Halebian,All,All,10s,0.0,1.0,0.0,L,USA,644.0,0.0
16137,106348,Evgeny Karlovskiy,All,All,10s,0.0,1.0,0.0,R,RUS,218.0,0.0
16138,106353,Pedja Krstin,All,All,10s,0.0,3.0,0.0,R,SRB,195.0,0.0
16139,106353,Pedja Krstin,All,All,20s,1.0,1.0,0.5,R,SRB,285.0,0.09701658579042566
16140,106361,Adam Pavlasek,All,All,10s,5.0,9.0,0.35714285714285715,R,CZE,86.0,0.21562102826043683
16141,106362,Laurent Lokoli,All,All,10s,0.0,5.0,0.0,R,FRA,214.0,0.0
16142,106362,Laurent Lokoli,All,All,20s,0.0,3.0,0.0,R,FRA,173.0,0.0
16143,106368,Ramkumar Ramanathan,All,All,10s,14.0,18.0,0.4375,R,IND,115.0,0.32081116494991807
16144,106368,Ramkumar Ramanathan,All,All,20s,0.0,9.0,0.0,R,IND,182.0,0.0
16145,106374,Filip Veger,All,All,10s,0.0,1.0,0.0,R,CRO,836.0,0.0
16146,106378,Kyle Edmund,All,All,10s,103.0,102.0,0.5024390243902439,R,GBR,14.0,0.9504456609899399
16147,106378,Kyle Edmund,All,All,20s,12.0,19.0,0.3870967741935484,R,GBR,44.0,0.3489926842000721
16148,106380,Gonzalo Villanueva,All,All,20s,0.0,1.0,0.0,R,ARG,279.0,0.0
16149,106390,Matteo Donati,All,All,10s,1.0,1.0,0.5,R,ITA,282.0,0.09719651849153567
16150,106393,Frederico Ferreira Silva,All,All,10s,1.0,4.0,0.2,L,POR,249.0,0.06482123095515842
16151,106393,Frederico Ferreira Silva,All,All,20s,0.0,2.0,0.0,L,POR,184.0,0.0
16152,106397,Wishaya Trongcharoenchaikul,All,All,10s,0.0,1.0,0.0,R,THA,1217.0,0.0
16153,106398,Pedro Cachin,All,All,10s,2.0,3.0,0.4,R,ARG,242.0,0.1303072284288822
16154,106398,Pedro Cachin,All,All,20s,23.0,43.0,0.3484848484848485,R,ARG,49.0,0.37134863956789144
16155,106401,Nick Kyrgios,All,All,10s,146.0,89.0,0.6212765957446809,R,AUS,13.0,1.2322203628611659
16156,106401,Nick Kyrgios,All,All,20s,53.0,24.0,0.6883116883116883,R,AUS,20.0,0.9601698400761465
16157,106408,Mario Vilella Martinez,All,All,20s,4.0,6.0,0.4,R,ESP,167.0,0.18681962868456523
16158,106412,Lucas Gomez,All,All,10s,0.0,6.0,0.0,L,MEX,492.0,0.0
16159,106415,Yoshihito Nishioka,All,All,10s,46.0,55.0,0.45544554455445546,L,JPN,58.0,0.5129804348247031
16160,106415,Yoshihito Nishioka,All,All,20s,79.0,92.0,0.4619883040935672,L,JPN,27.0,0.7011346783360312
16161,106420,Gianluigi Quinzi,All,All,10s,1.0,4.0,0.2,L,ITA,294.0,0.0629484533080126
16162,106421,Daniil Medvedev,All,All,10s,129.0,74.0,0.6354679802955665,R,RUS,4.0,1.774169159309257
16163,106421,Daniil Medvedev,All,All,20s,242.0,80.0,0.7515527950310559,R,RUS,1.0,3.3064322164468902
16164,106423,Thanasi Kokkinakis,All,All,10s,25.0,41.0,0.3787878787878788,R,AUS,70.0,0.3715507080455724
16165,106423,Thanasi Kokkinakis,All,All,20s,43.0,48.0,0.4725274725274725,R,AUS,65.0,0.5068775291389762
16166,106425,Blake Mott,All,All,10s,0.0,1.0,0.0,R,AUS,287.0,0.0
16167,106425,Blake Mott,All,All,20s,0.0,1.0,0.0,R,AUS,481.0,0.0
16168,106426,Cristian Garin,All,All,10s,31.0,28.0,0.5254237288135594,R,CHI,32.0,0.6064573514075153
16169,106426,Cristian Garin,All,All,20s,84.0,77.0,0.5217391304347826,R,CHI,17.0,0.890275680721906
16170,106430,Patrick Ciorcila,All,All,10s,0.0,1.0,0.0,R,ROU,589.0,0.0
16171,106432,Borna Coric,All,All,10s,137.0,122.0,0.528957528957529,R,CRO,12.0,1.0938138909684507
16172,106432,Borna Coric,All,All,20s,70.0,65.0,0.5185185185185185,R,CRO,14.0,0.9044203671075148
16173,106493,Alexander Windisch,All,All,90s,0.0,1.0,0.0,R,GER,924.0,0.0
16175,106539,Andrew Mclean,All,All,90s,0.0,1.0,0.0,R,AUS,490.0,0.0
16176,106670,Bruce Steel,All,All,90s,0.0,1.0,0.0,R,USA,414.0,0.0
16177,106718,Cheng Fong Chang,All,All,90s,0.0,1.0,0.0,R,CHN,1124.0,0.0
16179,106764,Christopher Koderisch,All,All,00s,0.0,1.0,0.0,U,GER,1355.0,0.0
16180,106874,Dick Bosse,All,All,90s,0.0,1.0,0.0,R,RSA,527.0,0.0
16181,106906,Dusan Prchlik,All,All,90s,0.0,1.0,0.0,R,CZE,361.0,0.0
16182,107022,Francesco Michelotti,All,All,90s,0.0,2.0,0.0,R,ITA,315.0,0.0
16183,107093,Gil Kovalski,All,All,90s,0.0,1.0,0.0,R,ISR,964.0,0.0
16184,107201,Hidehiko Tanizawa,All,All,90s,0.0,2.0,0.0,R,JPN,1121.0,0.0
16185,107375,John Arbanas,All,All,90s,0.0,1.0,0.0,R,AUS,862.0,0.0
16186,107460,Juan Pablo Etchecoin,All,All,90s,0.0,1.0,0.0,R,BRA,417.0,0.0
16187,107607,Lukas Thomas,All,All,90s,0.0,1.0,0.0,R,CZE,1099.0,0.0
16189,107798,Miguel Merz,All,All,90s,1.0,1.0,0.5,R,ESA,460.0,0.0895055477124249
16190,108008,Phillip Williamson,All,All,90s,0.0,2.0,0.0,R,USA,596.0,0.0
16193,108147,Rodrigo Faria,All,All,90s,0.0,1.0,0.0,R,BRA,884.0,0.0
16194,108214,Scott Clark,All,All,90s,0.0,1.0,0.0,R,NZL,651.0,0.0
16195,108227,Sebastian Soresini,All,All,90s,0.0,1.0,0.0,R,ITA,667.0,0.0
16196,108229,Sebastien Hette,All,All,90s,0.0,1.0,0.0,R,FRA,469.0,0.0
16198,108263,Silvio Moine,All,All,90s,0.0,1.0,0.0,R,ITA,373.0,0.0
16199,108277,Srdan Muskatirovic,All,All,90s,0.0,1.0,0.0,R,SRB,389.0,0.0
16200,108297,Stephane Andriolo,All,All,90s,0.0,1.0,0.0,R,FRA,413.0,0.0
16201,108354,Talito Corrales,All,All,90s,0.0,1.0,0.0,R,ESP,628.0,0.0
16204,108390,Thomas Prerovsky,All,All,90s,0.0,2.0,0.0,R,AUT,568.0,0.0
16205,108429,Tony Bujan,All,All,90s,0.0,1.0,0.0,R,USA,567.0,0.0
16206,108443,Toshitsugu Mori,All,All,90s,0.0,2.0,0.0,R,JPN,684.0,0.0
16207,108520,William Kyriakos,All,All,90s,0.0,1.0,0.0,R,BRA,364.0,0.0
16208,108593,Wing Luen Wong,All,All,90s,0.0,2.0,0.0,U,HKG,1233.0,0.0
16209,108701,Juan Sebastian Cabal,All,All,10s,0.0,2.0,0.0,R,COL,257.0,0.0
16211,108831,Michael Walker,All,All,90s,0.0,2.0,0.0,U,HKG,519.0,0.0
16217,108995,Otakar Jurecka,All,All,90s,0.0,2.0,0.0,R,CZE,1223.0,0.0
16219,108997,Clint Bowles,All,All,00s,0.0,1.0,0.0,L,USA,1401.0,0.0
16220,108998,Patrick Osnua,All,All,90s,0.0,1.0,0.0,R,USA,1303.0,0.0
16222,109054,Daniel Masur,All,All,10s,1.0,4.0,0.2,R,GER,209.0,0.06691591555462087
16223,109054,Daniel Masur,All,All,20s,0.0,1.0,0.0,R,GER,222.0,0.0
16224,109303,Stefano Napolitano,All,All,10s,1.0,2.0,0.3333333333333333,R,ITA,181.0,0.08863655378426405
16225,109303,Stefano Napolitano,All,All,20s,2.0,5.0,0.2857142857142857,R,ITA,125.0,0.12250460999220852
16226,109640,Andrea Basso,All,All,10s,0.0,1.0,0.0,L,ITA,416.0,0.0
16227,109686,Riccardo Bonadio,All,All,20s,1.0,2.0,0.3333333333333333,R,ITA,181.0,0.08863655378426405
16228,109699,Julian Lenz,All,All,10s,0.0,2.0,0.0,R,GER,270.0,0.0
16229,109734,Skander Mansouri,All,All,20s,0.0,1.0,0.0,R,TUN,296.0,0.0
16230,109739,Maximilian Marterer,All,All,10s,23.0,48.0,0.323943661971831,L,GER,45.0,0.3584181444737918
16231,109739,Maximilian Marterer,All,All,20s,14.0,29.0,0.32558139534883723,L,GER,85.0,0.27537457531430676
16232,110476,Mousa Shanan Zayed,All,All,10s,0.0,2.0,0.0,U,QAT,1851.0,0.0
16233,110536,Kevin King,All,All,10s,1.0,5.0,0.16666666666666666,L,USA,165.0,0.06331516408213084
16234,110536,Kevin King,All,All,20s,0.0,1.0,0.0,L,USA,304.0,0.0
16235,110596,Fred Simonsson,All,All,10s,0.0,1.0,0.0,R,SWE,674.0,0.0
16236,110602,Dennis Novak,All,All,10s,7.0,16.0,0.30434782608695654,R,AUT,104.0,0.20710790361085774
16237,110602,Dennis Novak,All,All,20s,10.0,30.0,0.25,R,AUT,85.0,0.20750245229368883
16238,110636,Clay Thompson,All,All,10s,0.0,1.0,0.0,R,USA,2159.0,0.0
16239,110685,G D Jones,All,All,00s,0.0,2.0,0.0,R,NZL,1214.0,0.0
16240,110686,Finn Tearney,All,All,10s,0.0,2.0,0.0,R,NZL,365.0,0.0
16241,110748,Nikola Milojevic,All,All,10s,2.0,2.0,0.5,R,SRB,164.0,0.15728516673681417
16242,110748,Nikola Milojevic,All,All,20s,4.0,6.0,0.4,R,SRB,129.0,0.1965219960592013
16243,110751,Sebastian Fanselow,All,All,20s,0.0,1.0,0.0,R,GER,316.0,0.0
16244,110754,David Vega Hernandez,All,All,10s,0.0,1.0,0.0,R,ESP,440.0,0.0
16245,110778,Joao Menezes,All,All,20s,0.0,2.0,0.0,R,BRA,199.0,0.0
16246,111153,Christopher Eubanks,All,All,10s,4.0,12.0,0.25,R,USA,150.0,0.1408551187818583
16247,111153,Christopher Eubanks,All,All,20s,36.0,49.0,0.4235294117647059,R,USA,29.0,0.5457348449861983
16248,111156,Nathan Pasha,All,All,10s,0.0,1.0,0.0,R,USA,1187.0,0.0
16249,111187,Kaichi Uchida,All,All,20s,1.0,3.0,0.25,R,JPN,155.0,0.07950494982082834
16250,111190,Zhizhen Zhang,All,All,10s,5.0,6.0,0.45454545454545453,R,CHN,179.0,0.21710951103464068
16251,111190,Zhizhen Zhang,All,All,20s,46.0,50.0,0.4791666666666667,R,CHN,33.0,0.6130469294236573
16252,111192,Lucas Miedler,All,All,10s,0.0,3.0,0.0,R,AUT,207.0,0.0
16253,111200,Elias Ymer,All,All,10s,11.0,35.0,0.2391304347826087,R,SWE,108.0,0.1956000906612863
16254,111200,Elias Ymer,All,All,20s,15.0,27.0,0.35714285714285715,R,SWE,127.0,0.2760914639770467
16255,111202,Hyeon Chung,All,All,10s,76.0,67.0,0.5314685314685315,R,KOR,21.0,0.8342053215680766
16256,111436,Nick Chappell,All,All,20s,0.0,2.0,0.0,L,USA,432.0,0.0
16257,111442,Jordan Thompson,All,All,10s,40.0,60.0,0.4,R,AUS,43.0,0.48294285103041035
16258,111442,Jordan Thompson,All,All,20s,96.0,96.0,0.5,R,AUS,28.0,0.7683077991527772
16259,111444,Karim Hossam,All,All,10s,0.0,1.0,0.0,R,EGY,338.0,0.0
16260,111453,Mikael Torpegaard,All,All,10s,0.0,1.0,0.0,R,DEN,179.0,0.0
16261,111453,Mikael Torpegaard,All,All,20s,1.0,2.0,0.3333333333333333,R,DEN,188.0,0.08800532326315223
16262,111454,Li Tu,All,All,20s,1.0,9.0,0.1,R,AUS,186.0,0.04575913045197045
16263,111456,Mackenzie Mcdonald,All,All,10s,19.0,29.0,0.3958333333333333,R,USA,57.0,0.3766866713677569
16264,111456,Mackenzie Mcdonald,All,All,20s,83.0,95.0,0.46629213483146065,R,USA,37.0,0.6569693066265697
16265,111459,Arjun Kadhe,All,All,10s,0.0,2.0,0.0,R,IND,392.0,0.0
16266,111459,Arjun Kadhe,All,All,20s,0.0,2.0,0.0,R,IND,612.0,0.0
16267,111460,Quentin Halys,All,All,10s,6.0,19.0,0.24,R,FRA,115.0,0.1639880249333855
16268,111460,Quentin Halys,All,All,20s,28.0,43.0,0.39436619718309857,R,FRA,61.0,0.4059656073572047
16269,111505,Enzo Couacaud,All,All,20s,2.0,9.0,0.18181818181818182,R,FRA,158.0,0.08894332081058351
16270,111506,Maxime Hamou,All,All,10s,0.0,3.0,0.0,R,FRA,225.0,0.0
16271,111511,Noah Rubin,All,All,10s,7.0,18.0,0.28,R,USA,135.0,0.18522398040608537
16272,111511,Noah Rubin,All,All,20s,1.0,3.0,0.25,R,USA,251.0,0.07267759396398496
16273,111513,Laslo Djere,All,All,10s,39.0,45.0,0.4642857142857143,R,SRB,27.0,0.6081379722123622
16274,111513,Laslo Djere,All,All,20s,99.0,100.0,0.49748743718592964,R,SRB,33.0,0.7371630333531124
16275,111515,Thai Son Kwiatkowski,All,All,10s,0.0,4.0,0.0,R,USA,206.0,0.0
16276,111515,Thai Son Kwiatkowski,All,All,20s,0.0,3.0,0.0,R,USA,187.0,0.0
16277,111574,Jc Aragone,All,All,10s,0.0,3.0,0.0,R,USA,265.0,0.0
16278,111574,Jc Aragone,All,All,20s,0.0,1.0,0.0,R,USA,299.0,0.0
16279,111575,Karen Khachanov,All,All,10s,112.0,90.0,0.5544554455445545,R,RUS,8.0,1.2419886225734627
16280,111575,Karen Khachanov,All,All,20s,163.0,104.0,0.6104868913857678,R,RUS,11.0,1.3033894541700557
16281,111576,Sumit Nagal,All,All,10s,0.0,3.0,0.0,R,IND,190.0,0.0
16282,111576,Sumit Nagal,All,All,20s,9.0,27.0,0.25,R,IND,68.0,0.21197280960791975
16283,111577,Jared Donaldson,All,All,10s,48.0,65.0,0.4247787610619469,R,USA,48.0,0.5124018695286812
16284,111578,Stefan Kozlov,All,All,10s,5.0,16.0,0.23809523809523808,R,USA,115.0,0.15434502115281706
16285,111578,Stefan Kozlov,All,All,20s,4.0,10.0,0.2857142857142857,R,USA,104.0,0.16567382004713208
16286,111581,Michael Mmoh,All,All,10s,7.0,15.0,0.3181818181818182,R,USA,103.0,0.21405380932214335
16287,111581,Michael Mmoh,All,All,20s,22.0,26.0,0.4583333333333333,R,USA,86.0,0.39767350354710745
16288,111761,Benjamin Lock,All,All,20s,0.0,1.0,0.0,R,ZIM,346.0,0.0
16289,111790,Brayden Schnur,All,All,10s,4.0,11.0,0.26666666666666666,R,CAN,92.0,0.16246365559241177
16290,111790,Brayden Schnur,All,All,20s,0.0,5.0,0.0,R,CAN,121.0,0.0
16291,111794,Kamil Majchrzak,All,All,10s,3.0,7.0,0.3,R,POL,91.0,0.15844099431601055
16292,111794,Kamil Majchrzak,All,All,20s,19.0,26.0,0.4222222222222222,R,POL,75.0,0.37135397763503986
16293,111795,Filippo Baldi,All,All,10s,0.0,3.0,0.0,R,ITA,149.0,0.0
16294,111797,Nicolas Jarry,All,All,10s,43.0,46.0,0.48314606741573035,R,CHI,38.0,0.586526757733826
16295,111797,Nicolas Jarry,All,All,20s,58.0,54.0,0.5178571428571429,R,CHI,18.0,0.8076866478804513
16296,111805,Seong Chan Hong,All,All,20s,2.0,3.0,0.4,R,KOR,175.0,0.13835447311431529
16297,111806,Fajing Sun,All,All,20s,0.0,1.0,0.0,R,CHN,359.0,0.0
16298,111815,Cameron Norrie,All,All,10s,40.0,45.0,0.47058823529411764,L,GBR,41.0,0.5548684677824924
16299,111815,Cameron Norrie,All,All,20s,162.0,103.0,0.6113207547169811,L,GBR,8.0,1.4390294617587625
16300,117352,Oliver Anderson,All,All,10s,0.0,1.0,0.0,R,AUS,813.0,0.0
16301,117353,Duck Hee Lee,All,All,10s,1.0,1.0,0.5,R,KOR,212.0,0.10230447121064362
16302,117356,Cem Ilkel,All,All,10s,0.0,11.0,0.0,R,TUR,247.0,0.0
16303,117356,Cem Ilkel,All,All,20s,3.0,6.0,0.3333333333333333,R,TUR,179.0,0.14753188309054158
16304,117357,Omar Jasika,All,All,10s,1.0,3.0,0.25,L,AUS,290.0,0.07084778199527027
16305,117357,Omar Jasika,All,All,20s,0.0,1.0,0.0,L,AUS,343.0,0.0
16306,117358,Harry Bourchier,All,All,20s,1.0,1.0,0.5,R,AUS,324.0,0.09488630493641369
16307,117360,Marc Polmans,All,All,10s,1.0,4.0,0.2,R,AUS,169.0,0.06963893799883887
16308,117360,Marc Polmans,All,All,20s,5.0,13.0,0.2777777777777778,R,AUS,116.0,0.17122502752299537
16309,117361,Akira Santillan,All,All,10s,2.0,7.0,0.2222222222222222,R,AUS,163.0,0.10012849591583381
16310,117365,Petros Chrysochos,All,All,10s,0.0,1.0,0.0,R,CYP,1360.0,0.0
16311,120424,Yannick Maden,All,All,10s,9.0,16.0,0.36,R,GER,109.0,0.2487106950688428
16312,120424,Yannick Maden,All,All,20s,0.0,1.0,0.0,R,GER,131.0,0.0
16313,121531,Mats Moraing,All,All,10s,0.0,1.0,0.0,L,GER,223.0,0.0
16314,121531,Mats Moraing,All,All,20s,1.0,1.0,0.5,L,GER,253.0,0.09907982989211073
16315,122078,Dmitry Popko,All,All,20s,0.0,2.0,0.0,R,KAZ,172.0,0.0
16316,122279,Romain Bogaerts,All,All,10s,0.0,1.0,0.0,U,BEL,1149.0,0.0
16317,122298,Botic Van De Zandschulp,All,All,20s,83.0,84.0,0.49700598802395207,R,NED,22.0,0.7939537150570498
16318,122330,Alexander Bublik,All,All,10s,19.0,23.0,0.4523809523809524,R,KAZ,48.0,0.4333599494238277
16319,122330,Alexander Bublik,All,All,20s,122.0,119.0,0.5062240663900415,R,KAZ,17.0,0.9319434191728092
16320,122548,Edan Leshem,All,All,10s,0.0,1.0,0.0,R,ISR,278.0,0.0
16321,122548,Edan Leshem,All,All,20s,1.0,1.0,0.5,R,ISR,446.0,0.08995587761560692
16322,122554,David Jorda Sanchis,All,All,20s,1.0,1.0,0.5,R,ESP,329.0,0.09463802070696023
16323,122570,Mubarak Shannan Zayid,All,All,10s,0.0,3.0,0.0,R,QAT,1277.0,0.0
16325,122669,Juan Pablo Varillas,All,All,20s,25.0,37.0,0.4032258064516129,R,PER,63.0,0.3991561051269338
16326,123755,Daniel Elahi Galan,All,All,10s,4.0,4.0,0.5,R,COL,176.0,0.21184966973643132
16327,123755,Daniel Elahi Galan,All,All,20s,40.0,64.0,0.38461538461538464,R,COL,56.0,0.43950261034813903
16328,123768,Collin Altamirano,All,All,10s,0.0,2.0,0.0,R,USA,345.0,0.0
16329,123795,Altug Celikbilek,All,All,10s,1.0,1.0,0.5,R,TUR,443.0,0.09005480700359343
16330,123795,Altug Celikbilek,All,All,20s,3.0,4.0,0.42857142857142855,R,TUR,230.0,0.16352610191317285
16331,123809,Ivan Gakhov,All,All,20s,1.0,3.0,0.25,L,RUS,198.0,0.07588964340642033
16332,123828,Jan Choinski,All,All,10s,0.0,1.0,0.0,R,GBR,429.0,0.0
16333,123828,Jan Choinski,All,All,20s,2.0,7.0,0.2222222222222222,R,GBR,151.0,0.10162328103544213
16334,123896,Matija Pecotic,All,All,20s,1.0,1.0,0.5,L,CRO,784.0,0.08238104915595529
16335,123921,Calvin Hemery,All,All,10s,2.0,8.0,0.2,R,FRA,127.0,0.09857000471689581
16336,123921,Calvin Hemery,All,All,20s,0.0,1.0,0.0,R,FRA,205.0,0.0
16337,124013,Eduardo Nava,All,All,20s,0.0,2.0,0.0,R,USA,1104.0,0.0
16338,124014,Ernesto Escobedo,All,All,10s,14.0,28.0,0.3333333333333333,R,MEX,69.0,0.29342569446770994
16339,124014,Ernesto Escobedo,All,All,20s,6.0,11.0,0.35294117647058826,R,MEX,141.0,0.20534641353151326
16340,124079,Pedro Martinez,All,All,10s,0.0,4.0,0.0,R,ESP,134.0,0.0
16341,124079,Pedro Martinez,All,All,20s,68.0,85.0,0.4444444444444444,R,ESP,39.0,0.6000219605663779
16342,124116,Sebastian Ofner,All,All,10s,7.0,6.0,0.5384615384615384,R,AUT,137.0,0.2876797269994987
16343,124116,Sebastian Ofner,All,All,20s,32.0,42.0,0.43243243243243246,R,AUT,37.0,0.5070932734558439
16344,124154,Sasi Kumar Mukund,All,All,20s,0.0,3.0,0.0,R,IND,263.0,0.0
16345,124186,Alexandre Muller,All,All,10s,0.0,2.0,0.0,R,FRA,304.0,0.0
16346,124186,Alexandre Muller,All,All,20s,27.0,37.0,0.421875,R,FRA,68.0,0.41352241874058343
16347,124187,Reilly Opelka,All,All,10s,35.0,36.0,0.49295774647887325,R,USA,37.0,0.5726028195642671
16348,124187,Reilly Opelka,All,All,20s,58.0,53.0,0.5225225225225225,R,USA,17.0,0.8269272898362148
16349,125802,Ilya Ivashka,All,All,10s,15.0,24.0,0.38461538461538464,R,BLR,80.0,0.32132688577340857
16350,125802,Ilya Ivashka,All,All,20s,65.0,60.0,0.52,R,BLR,40.0,0.6698046460310565
16351,125842,Adam Moundir,All,All,20s,0.0,1.0,0.0,R,MAR,720.0,0.0
16352,126094,Andrey Rublev,All,All,10s,83.0,75.0,0.5253164556962026,R,RUS,22.0,0.83016149311983
16353,126094,Andrey Rublev,All,All,20s,242.0,104.0,0.6994219653179191,R,RUS,5.0,2.001939074644859
16354,126106,Ryan Peniston,All,All,20s,6.0,7.0,0.46153846153846156,L,GBR,135.0,0.24730446409806167
16355,126107,Michael Geerts,All,All,20s,0.0,1.0,0.0,R,BEL,268.0,0.0
16356,126120,Nino Serdarusic,All,All,10s,1.0,3.0,0.25,R,CRO,193.0,0.07625244683845364
16357,126120,Nino Serdarusic,All,All,20s,0.0,5.0,0.0,R,CRO,241.0,0.0
16358,126125,Maxime Janvier,All,All,10s,0.0,4.0,0.0,R,FRA,190.0,0.0
16359,126125,Maxime Janvier,All,All,20s,0.0,2.0,0.0,R,FRA,204.0,0.0
16360,126127,Benjamin Bonzi,All,All,10s,1.0,2.0,0.3333333333333333,R,FRA,266.0,0.0826109965551712
16361,126127,Benjamin Bonzi,All,All,20s,44.0,54.0,0.4489795918367347,R,FRA,42.0,0.5428703781772213
16362,126128,Roman Safiullin,All,All,10s,0.0,1.0,0.0,R,RUS,475.0,0.0
