winner_name,surface,tourney_level,tourney_name,count
Paola Suarez,Hard,T4,Auckland,9
Paola Suarez,Hard,T4,Other,3
Paola Suarez,Hard,T5,Auckland,4
Paola Suarez,Hard,T5,Canberra,5
Paola Suarez,Hard,T5,Other,1
Pascale Etchemendy,Clay,W,Other,1
Pascale Paradis Mangon,Carpet,W,Bayonne,4
Pascale Paradis Mangon,Carpet,W,Linz,8
Pascale Paradis Mangon,Carpet,W,Other,13
Pascale Paradis Mangon,Clay,G,Other,2
Pascale Paradis Mangon,Clay,W,Other,3
Pascale Paradis Mangon,Grass,G,Other,3
Pascale Paradis Mangon,Grass,W,Other,2
Pascale Paradis Mangon,Hard,G,Other,1
Pascale Paradis Mangon,Hard,W,Kuala Lumpur,4
Pascale Paradis Mangon,Hard,W,Other,10
Patricia Hy Boulais,Carpet,W,Other,3
Patricia Hy Boulais,Carpet,W,Quebec City,6
Patricia Hy Boulais,Clay,D,Other,9
Patricia Hy Boulais,Clay,G,Roland Garros,8
Patricia Hy Boulais,Clay,O,Other,1
Patricia Hy Boulais,Clay,W,Amelia Island,4
Patricia Hy Boulais,Clay,W,British Clay Court Champs,4
Patricia Hy Boulais,Clay,W,Hilton Head,5
Patricia Hy Boulais,Clay,W,Other,6
Patricia Hy Boulais,Grass,G,Wimbledon,14
Patricia Hy Boulais,Grass,W,Eastbourne,6
Patricia Hy Boulais,Grass,W,Other,1
Patricia Hy Boulais,Hard,G,Australian Open,4
Patricia Hy Boulais,Hard,G,US Open,12
Patricia Hy Boulais,Hard,O,Other,1
Patricia Hy Boulais,Hard,W,Auckland,4
Patricia Hy Boulais,Hard,W,Key Biscayne,4
Patricia Hy Boulais,Hard,W,Manhattan Beach,4
Patricia Hy Boulais,Hard,W,Other,23
Patricia Ku Flores,Clay,D,Other,9
Patricia Ku Flores,Hard,D,Other,2
Patricia Maria Tig,Clay,G,Other,2
Patricia Maria Tig,Clay,I,Bucharest,6
Patricia Maria Tig,Clay,I,Istanbul,5
Patricia Maria Tig,Clay,I,Other,2
Patricia Maria Tig,Clay,P,Other,3
Patricia Maria Tig,Grass,W,Other,1
Patricia Maria Tig,Hard,G,Other,2
Patricia Maria Tig,Hard,I,Baku,4
Patricia Maria Tig,Hard,I,Other,9
Patricia Maria Tig,Hard,I,Seoul,4
Patricia Maria Tig,Hard,PM,Other,2
Patricia Mayr Achleitner,Clay,I,Bad Gastein,10
Patricia Mayr Achleitner,Clay,I,Bogota,5
Patricia Mayr Achleitner,Clay,I,Other,7
Patricia Mayr Achleitner,Clay,P,Other,2
Patricia Mayr Achleitner,Clay,T3,Other,2
Patricia Mayr Achleitner,Grass,G,Other,1
Patricia Mayr Achleitner,Hard,D,Other,11
Patricia Mayr Achleitner,Hard,G,Other,2
Patricia Mayr Achleitner,Hard,I,Kuala Lumpur,4
Patricia Mayr Achleitner,Hard,I,Linz,4
Patricia Mayr Achleitner,Hard,I,Other,9
Patricia Mayr Achleitner,Hard,PM,Other,1
Patricia Segala,Hard,D,Other,1
Patricia Tarabini,Carpet,W,Other,2
Patricia Tarabini,Clay,D,Other,1
Patricia Tarabini,Clay,G,Other,1
Patricia Tarabini,Clay,O,Other,1
Patricia Tarabini,Clay,W,Amelia Island,4
Patricia Tarabini,Clay,W,Other,19
Patricia Tarabini,Clay,W,Palermo,4
Patricia Tarabini,Grass,G,Other,1
Patricia Tarabini,Hard,G,Other,3
Patricia Tarabini,Hard,W,Other,1
Patricia Wartusch,Clay,D,Other,2
Patricia Wartusch,Clay,T3,Other,4
Patricia Wartusch,Clay,T3,Vienna,4
Patricia Wartusch,Clay,T4,Bogota,5
Patricia Wartusch,Clay,T4,Other,8
Patricia Wartusch,Clay,T5,Casablanca,6
Patricia Wartusch,Clay,W,Sao Paulo,4
Patricia Wartusch,Grass,G,Other,2
Patricia Wartusch,Grass,W,Other,1
Patricia Wartusch,Hard,D,Other,1
Patricia Wartusch,Hard,G,Other,1
Patricia Wartusch,Hard,O,Other,1
Patricia Wartusch,Hard,T2,Other,1
Patricia Wartusch,Hard,T3,Other,3
Patricia Wartusch,Hard,T4,Other,3
Patricia Wartusch,Hard,W,Other,1
Patricija Paukstyte,Clay,D,Other,2
Patty Fendick,Carpet,W,Brighton,4
Patty Fendick,Carpet,W,Oakland,4
Patty Fendick,Carpet,W,Other,3
Patty Fendick,Carpet,W,Zurich,4
Patty Fendick,Clay,G,Other,2
Patty Fendick,Clay,W,Amelia Island,6
Patty Fendick,Clay,W,Other,1
Patty Fendick,Grass,G,Wimbledon,6
Patty Fendick,Grass,W,Eastbourne,9
Patty Fendick,Grass,W,Other,1
Patty Fendick,Hard,G,Australian Open,7
Patty Fendick,Hard,G,Other,3
Patty Fendick,Hard,W,Oklahoma,9
Patty Fendick,Hard,W,Other,20
Patty Fendick,Hard,W,Pattaya,7
Patty Fendick,Hard,W,Sydney,8
Patty Fendick,Hard,W,Tokyo Japan Open,4
Patty Murren,Grass,CC,Other,2
Patty Oreilly,Clay,W,Other,1
Patty Oreilly,Hard,W,Other,1
Patty Schnyder,Carpet,D,Other,6
Patty Schnyder,Carpet,P,Other,2
Patty Schnyder,Carpet,T1,Moscow,4
Patty Schnyder,Carpet,T2,Antwerp,5
Patty Schnyder,Carpet,T2,Other,5
Patty Schnyder,Carpet,T3,Other,2
Patty Schnyder,Carpet,W,Hanover,5
Patty Schnyder,Carpet,W,Other,5
Patty Schnyder,Clay,D,Other,18
Patty Schnyder,Clay,G,Roland Garros,29
Patty Schnyder,Clay,I,Budapest,8
Patty Schnyder,Clay,I,Other,9
Patty Schnyder,Clay,P,Other,5
Patty Schnyder,Clay,PM,Madrid,6
Patty Schnyder,Clay,T1,Berlin,14
Patty Schnyder,Clay,T1,Charleston,18
Patty Schnyder,Clay,T1,Other,2
Patty Schnyder,Clay,T1,Rome,16
Patty Schnyder,Clay,T2,Amelia Island,11
Patty Schnyder,Clay,T2,Other,4
Patty Schnyder,Clay,T3,Other,5
Patty Schnyder,Clay,T3,Sopot,4
Patty Schnyder,Clay,T3,Vienna,6
Patty Schnyder,Clay,T4,Other,4
Patty Schnyder,Clay,W,Amelia Island,4
Patty Schnyder,Clay,W,Hamburg,4
Patty Schnyder,Clay,W,Hilton Head,7
Patty Schnyder,Clay,W,Karlovy Vary,4
Patty Schnyder,Clay,W,Madrid,6
Patty Schnyder,Clay,W,Maria Lankowitz,7
Patty Schnyder,Clay,W,Other,5
Patty Schnyder,Clay,W,Palermo,5
Patty Schnyder,Clay,W,Rome,5
Patty Schnyder,Grass,G,Wimbledon,10
Patty Schnyder,Grass,T3,Other,5
Patty Schnyder,Hard,D,Other,9
Patty Schnyder,Hard,F,Other,1
Patty Schnyder,Hard,G,Australian Open,31
Patty Schnyder,Hard,G,US Open,31
Patty Schnyder,Hard,I,Linz,4
Patty Schnyder,Hard,I,Other,3
Patty Schnyder,Hard,O,Other,3
Patty Schnyder,Hard,P,Other,5
Patty Schnyder,Hard,PM,Other,6
Patty Schnyder,Hard,T1,Miami,5
Patty Schnyder,Hard,T1,Montreal,4
Patty Schnyder,Hard,T1,Other,5
Patty Schnyder,Hard,T1,San Diego,10
Patty Schnyder,Hard,T1,Zurich,15
Patty Schnyder,Hard,T2,Antwerp,7
Patty Schnyder,Hard,T2,Dubai,6
Patty Schnyder,Hard,T2,Filderstadt,5
Patty Schnyder,Hard,T2,Linz,12
Patty Schnyder,Hard,T2,New Haven,6
Patty Schnyder,Hard,T2,Other,13
Patty Schnyder,Hard,T2,Stanford,9
Patty Schnyder,Hard,T2,Stuttgart,4
Patty Schnyder,Hard,T2,Sydney,4
Patty Schnyder,Hard,T3,Bali,9
Patty Schnyder,Hard,T3,Cincinnati,10
Patty Schnyder,Hard,T3,Gold Coast,18
Patty Schnyder,Hard,T3,Other,2
Patty Schnyder,Hard,T4,Other,1
Patty Schnyder,Hard,T5,Other,2
Patty Schnyder,Hard,T5,Pattaya,5
Patty Schnyder,Hard,W,Hobart,5
Patty Schnyder,Hard,W,Hope Island,5
Patty Schnyder,Hard,W,Key Biscayne,5
Patty Schnyder,Hard,W,Other,15
Paula Badosa,Clay,G,Roland Garros,11
Paula Badosa,Clay,I,Other,8
Paula Badosa,Clay,P,Charleston,5
Paula Badosa,Clay,P,Charleston 1,4
Paula Badosa,Clay,P,Madrid,5
Paula Badosa,Clay,P,Other,1
Paula Badosa,Clay,P,Stuttgart,5
Paula Badosa,Clay,PM,Other,2
Paula Badosa,Clay,PM,Rome,7
Paula Badosa,Clay,W,Belgrade,5
Paula Badosa,Grass,G,Wimbledon,10
Paula Badosa,Grass,I,Other,2
Paula Badosa,Grass,P,Other,2
Paula Badosa,Hard,D,Other,1
Paula Badosa,Hard,F,Other,2
Paula Badosa,Hard,G,Australian Open,6
Paula Badosa,Hard,G,Us Open,6
Paula Badosa,Hard,I,Other,7
Paula Badosa,Hard,O,Other,3
Paula Badosa,Hard,P,Indian Wells,10
Paula Badosa,Hard,P,Miami,4
Paula Badosa,Hard,P,Other,18
Paula Badosa,Hard,P,Sydney,5
Paula Badosa,Hard,P,Washington,5
Paula Badosa,Hard,PM,Beijing,4
Paula Badosa,Hard,PM,Cincinnati,4
Paula Badosa,Hard,PM,Miami,4
Paula Badosa,Hard,PM,Other,2
Paula Cabezas,Clay,D,Other,19
Paula Cabezas,Hard,D,Other,6
Paula Castro,Clay,D,Other,1
Paula Cristina Goncalves,Clay,D,Other,8
Paula Cristina Goncalves,Clay,I,Other,5
Paula Cristina Goncalves,Hard,D,Other,1
Paula Cristina Goncalves,Hard,I,Other,1
Paula Iversen,Clay,D,Other,1
Paula Iversen,Hard,D,Other,2
Paula Kania,Clay,G,Other,1
Paula Kania,Clay,I,Other,1
Paula Kania,Hard,I,Other,2
Paula Marama,Hard,D,Other,2
Paula Ormaechea,Clay,D,Other,18
Paula Ormaechea,Clay,G,Roland Garros,4
Paula Ormaechea,Clay,I,Bogota,7
Paula Ormaechea,Clay,I,Other,7
Paula Ormaechea,Clay,P,Other,2
Paula Ormaechea,Hard,G,Other,2
Paula Ormaechea,Hard,I,Other,3
Paula Ormaechea,Hard,PM,Other,1
Paula Umana,Clay,D,Other,7
Paula Umana,Hard,D,Other,2
Paulette Moreno,Clay,D,Other,1
Paulina Bakaite,Clay,D,Other,1
Paulina Bakaite,Hard,D,Other,1
Paulina Schippers,Clay,D,Other,1
Paulina Schippers,Hard,D,Other,2
Paulina Sepulveda,Clay,D,Other,4
Pauline Parmentier,Carpet,P,Other,1
Pauline Parmentier,Clay,D,Other,4
Pauline Parmentier,Clay,G,Roland Garros,10
Pauline Parmentier,Clay,I,Bucharest,5
Pauline Parmentier,Clay,I,Istanbul,6
Pauline Parmentier,Clay,I,Other,8
Pauline Parmentier,Clay,I,Strasbourg,7
Pauline Parmentier,Clay,PM,Other,1
Pauline Parmentier,Clay,T3,Bad Gastein,5
Pauline Parmentier,Clay,T3,Other,5
Pauline Parmentier,Clay,T4,Other,1
Pauline Parmentier,Grass,G,Wimbledon,4
Pauline Parmentier,Grass,P,Other,1
Pauline Parmentier,Hard,D,Other,2
Pauline Parmentier,Hard,G,Other,3
Pauline Parmentier,Hard,G,US Open,7
Pauline Parmentier,Hard,I,Luxembourg,5
Pauline Parmentier,Hard,I,Other,28
Pauline Parmentier,Hard,I,Quebec City,5
Pauline Parmentier,Hard,P,Other,2
Pauline Parmentier,Hard,PM,Miami,5
Pauline Parmentier,Hard,PM,Other,2
Pauline Parmentier,Hard,T3,Other,1
Pauline Parmentier,Hard,T4,Other,4
Pauline Parmentier,Hard,T4,Tashkent,5
Pavlina Akritas,Clay,D,Other,1
Pavlina Nola,Clay,D,Other,4
Pavlina Nola,Clay,T1,Other,2
Pavlina Nola,Clay,T2,Other,1
Pavlina Nola,Clay,T3,Other,2
Pavlina Nola,Clay,T4,Palermo,4
Pavlina Nola,Clay,W,Other,3
Pavlina Nola,Hard,G,Other,2
Pavlina Nola,Hard,T1,Other,1
Pavlina Nola,Hard,T3,Other,4
Pavlina Nola,Hard,T4,Other,3
Pavlina Nola,Hard,T5,Other,2
Pavlina Nola,Hard,W,Other,1
Pavlina Rajzlova,Clay,W,Other,2
Peangtarn Plipuech,Hard,D,Other,3
Peangtarn Plipuech,Hard,I,Other,2
Pei Chi Lee,Hard,D,Other,1
Pei Jyue Lo,Hard,D,Other,1
Pei Yuin Keng,Hard,D,Other,2
Pemra Ozgen,Clay,D,Other,13
Pemra Ozgen,Hard,D,Other,6
Pemra Ozgen,Hard,I,Other,1
Petra Begerow,Carpet,W,Other,2
Petra Begerow,Clay,G,Roland Garros,4
Petra Begerow,Clay,W,German Open,4
Petra Begerow,Clay,W,Hamburg,4
Petra Begerow,Clay,W,Other,10
Petra Begerow,Hard,W,Other,10
Petra Cetkovska,Carpet,P,Other,1
Petra Cetkovska,Clay,G,Roland Garros,6
Petra Cetkovska,Clay,I,Other,14
Petra Cetkovska,Clay,P,Other,1
Petra Cetkovska,Clay,P,Rome,4
Petra Cetkovska,Clay,PM,Other,3
Petra Cetkovska,Clay,T3,Other,2
Petra Cetkovska,Clay,T4,Other,3
Petra Cetkovska,Grass,G,Wimbledon,7
Petra Cetkovska,Grass,I,Other,1
Petra Cetkovska,Grass,P,Other,3
Petra Cetkovska,Grass,T3,Other,3
Petra Cetkovska,Hard,G,Other,1
Petra Cetkovska,Hard,G,US Open,5
Petra Cetkovska,Hard,I,Other,4
Petra Cetkovska,Hard,P,Doha,5
Petra Cetkovska,Hard,P,New Haven,4
Petra Cetkovska,Hard,P,Other,1
Petra Cetkovska,Hard,PM,Other,4
Petra Cetkovska,Hard,T3,Other,1
Petra Gaspar,Clay,D,Other,1
Petra Holubova,Clay,W,Other,2
Petra Kamstra,Clay,G,Other,1
Petra Kamstra,Clay,W,Other,1
Petra Kamstra,Grass,G,Other,3
Petra Kamstra,Grass,W,Other,4
Petra Kamstra,Hard,G,Other,2
Petra Kamstra,Hard,T5,Other,1
Petra Kamstra,Hard,W,Other,9
Petra Krejsova,Grass,I,Other,1
Petra Kvitova,Carpet,D,Other,2
Petra Kvitova,Carpet,P,Paris,6
Petra Kvitova,Carpet,T2,Other,1
Petra Kvitova,Clay,D,Other,3
Petra Kvitova,Clay,G,Roland Garros,30
Petra Kvitova,Clay,I,Katowice,4
Petra Kvitova,Clay,I,Other,1
Petra Kvitova,Clay,I,Prague,6
Petra Kvitova,Clay,P,Madrid,5
Petra Kvitova,Clay,P,Other,1
Petra Kvitova,Clay,P,Rome,7
Petra Kvitova,Clay,P,Stuttgart,13
Petra Kvitova,Clay,PM,Madrid,28
Petra Kvitova,Clay,PM,Other,1
Petra Kvitova,Clay,T3,Other,3
Petra Kvitova,Grass,G,Wimbledon,39
Petra Kvitova,Grass,O,Other,3
Petra Kvitova,Grass,P,Berlin,5
Petra Kvitova,Grass,P,Birmingham,11
Petra Kvitova,Grass,P,Eastbourne,14
Petra Kvitova,Grass,W,Other,3
Petra Kvitova,Hard,D,Fed Cup WG SF: CZE vs ITA,4
Petra Kvitova,Hard,D,Other,21
Petra Kvitova,Hard,F,Other,1
Petra Kvitova,Hard,F,WTA Championships,7
Petra Kvitova,Hard,F,Zhuhai,4
Petra Kvitova,Hard,G,Australian Open,26
Petra Kvitova,Hard,G,US Open,25
Petra Kvitova,Hard,G,Us Open,10
Petra Kvitova,Hard,I,Brisbane,5
Petra Kvitova,Hard,I,Hobart,5
Petra Kvitova,Hard,I,Linz,10
Petra Kvitova,Hard,I,Luxembourg,4
Petra Kvitova,Hard,I,Other,11
Petra Kvitova,Hard,I,Wuhan,6
Petra Kvitova,Hard,O,Olympics,5
Petra Kvitova,Hard,O,Other,1
Petra Kvitova,Hard,P,Brisbane,5
Petra Kvitova,Hard,P,Cincinnati,15
Petra Kvitova,Hard,P,Doha,22
Petra Kvitova,Hard,P,Dubai,14
Petra Kvitova,Hard,P,Indian Wells,5
Petra Kvitova,Hard,P,Miami,6
Petra Kvitova,Hard,P,Montreal,11
Petra Kvitova,Hard,P,New Haven,21
Petra Kvitova,Hard,P,Ostrava,4
Petra Kvitova,Hard,P,Other,8
Petra Kvitova,Hard,P,St. Petersburg,8
Petra Kvitova,Hard,P,Sydney,15
Petra Kvitova,Hard,P,Tokyo,9
Petra Kvitova,Hard,P,Toronto,4
Petra Kvitova,Hard,P,Wuhan,10
Petra Kvitova,Hard,PM,Beijing,17
Petra Kvitova,Hard,PM,Indian Wells,13
Petra Kvitova,Hard,PM,Miami,17
Petra Kvitova,Hard,PM,Other,3
Petra Kvitova,Hard,T1,Other,1
Petra Kvitova,Hard,T2,Other,4
Petra Kvitova,Hard,T3,Other,1
Petra Kvitova,Hard,W,Other,2
Petra Langrova,Carpet,D,Other,1
Petra Langrova,Carpet,W,Linz,6
Petra Langrova,Carpet,W,Other,4
Petra Langrova,Clay,G,Roland Garros,4
Petra Langrova,Clay,W,Amelia Island,5
Petra Langrova,Clay,W,Other,17
Petra Langrova,Clay,W,Palermo,4
Petra Langrova,Grass,G,Other,1
Petra Langrova,Hard,G,Other,3
Petra Langrova,Hard,W,Other,8
Petra Mandula,Clay,D,Other,11
Petra Mandula,Clay,G,Roland Garros,9
Petra Mandula,Clay,T1,Other,4
Petra Mandula,Clay,T2,Other,2
Petra Mandula,Clay,T3,Other,9
Petra Mandula,Clay,T4,Helsinki,4
Petra Mandula,Clay,T4,Other,6
Petra Mandula,Clay,T5,Budapest,6
Petra Mandula,Clay,T5,Other,2
Petra Mandula,Clay,W,Other,3
Petra Mandula,Grass,G,Other,2
Petra Mandula,Hard,G,Australian Open,5
Petra Mandula,Hard,G,Other,2
Petra Mandula,Hard,T1,Other,2
Petra Mandula,Hard,T2,Other,4
Petra Mandula,Hard,T3,Other,1
Petra Mandula,Hard,T4,Other,4
Petra Mandula,Hard,T5,Other,3
Petra Mandula,Hard,W,Other,1
Petra Marcinko,Clay,D,Other,5
Petra Marcinko,Clay,I,Other,1
Petra Marcinko,Hard,D,Other,1
Petra Marcinko,Hard,I,Other,1
Petra Martic,Carpet,P,Other,2
Petra Martic,Clay,D,Other,3
Petra Martic,Clay,G,Roland Garros,16
Petra Martic,Clay,I,Bucharest,4
Petra Martic,Clay,I,Budapest,5
Petra Martic,Clay,I,Istanbul,6
Petra Martic,Clay,I,Lausanne,5
Petra Martic,Clay,I,Other,14
Petra Martic,Clay,I,Palermo,4
Petra Martic,Clay,P,Charleston,4
Petra Martic,Clay,P,Other,4
Petra Martic,Clay,PM,Madrid,7
Petra Martic,Clay,PM,Rome,4
Petra Martic,Clay,W,Other,2
Petra Martic,Grass,G,Wimbledon,17
Petra Martic,Grass,P,Birmingham,4
Petra Martic,Grass,P,Other,3
Petra Martic,Hard,D,Other,6
Petra Martic,Hard,F,Other,1
Petra Martic,Hard,G,Australian Open,8
Petra Martic,Hard,G,Other,2
Petra Martic,Hard,G,Us Open,10
Petra Martic,Hard,I,Auckland,4
Petra Martic,Hard,I,Copenhagen,6
Petra Martic,Hard,I,Kuala Lumpur,4
Petra Martic,Hard,I,Linz,6
Petra Martic,Hard,I,Other,15
Petra Martic,Hard,I,Quebec City,4
Petra Martic,Hard,P,Dubai,4
Petra Martic,Hard,P,Indian Wells,5
Petra Martic,Hard,P,Other,13
Petra Martic,Hard,P,Tokyo,4
Petra Martic,Hard,P,Zhengzhou,5
Petra Martic,Hard,PM,Indian Wells,5
Petra Martic,Hard,PM,Miami,7
Petra Martic,Hard,PM,Other,3
Petra Martic,Hard,T4,Other,2
Petra Martic,Hard,W,Other,1
Petra Raclavska,Clay,W,Other,1
Petra Rampre,Clay,I,Other,1
Petra Rampre,Clay,T3,Other,1
Petra Rampre,Hard,I,Other,1
Petra Russegger,Hard,CC,Mexico Circuit 1 40K,6
Petra Russegger,Hard,CC,Mexico Circuit 2 40K,6
Petra Russegger,Hard,CC,Mexico Circuit 3 40K,8
Petra Russegger,Hard,CC,Mexico Circuit 4 40K,6
Petra Schwarz,Carpet,W,Linz,4
Petra Schwarz,Carpet,W,Other,2
Petra Schwarz,Clay,D,Other,3
Petra Schwarz,Clay,G,Roland Garros,6
Petra Schwarz,Clay,W,Hilton Head,4
Petra Schwarz,Clay,W,Other,7
Petra Schwarz,Clay,W,Palermo,5
Petra Schwarz,Clay,W,Taranto,4
Petra Schwarz,Hard,G,Other,2
Petra Schwarz,Hard,W,Other,4
Petra Thoren,Carpet,W,Other,1
Petra Thoren,Clay,D,Other,5
Petra Thoren,Clay,G,Other,3
Petra Thoren,Clay,W,Other,7
Petra Thoren,Grass,G,Other,1
Petra Thoren,Hard,G,Other,1
Petra Thoren,Hard,W,Other,13
Peyton Stearns,Clay,G,Roland Garros,4
Peyton Stearns,Clay,I,Bogota,4
Peyton Stearns,Clay,I,Rabat,7
Peyton Stearns,Grass,P,Other,1
Peyton Stearns,Hard,G,Us Open,5
Peyton Stearns,Hard,I,Other,5
Peyton Stearns,Hard,P,Other,3
Peyton Stearns,Hard,PM,Other,8
Phorhathai Suksamran,Hard,D,Other,2
Phyllis Wilunda,Clay,D,Other,1
Pia Lovric,Clay,D,Other,1
Pichaya Laosirichon,Hard,D,Other,2
Piia Suomalainen,Clay,D,Other,10
Piia Suomalainen,Hard,D,Other,7
Pilar Vasquez,Carpet,W,Other,1
Pilar Vasquez,Hard,D,Other,5
Pilar Vasquez,Hard,W,Other,1
Pimpisamai Kansuthi,Clay,D,Other,1
Po Kuen Lam,Hard,D,Other,5
Polina Kudermetova,Grass,I,Other,1
Polina Kudermetova,Hard,I,Other,5
Polina Kudermetova,Hard,P,Other,2
Polina Leykina,Clay,I,Other,1
Polona Hercog,Carpet,D,Other,1
Polona Hercog,Clay,D,Other,4
Polona Hercog,Clay,G,Roland Garros,12
Polona Hercog,Clay,I,Acapulco,4
Polona Hercog,Clay,I,Bastad,10
Polona Hercog,Clay,I,Bol,4
Polona Hercog,Clay,I,Bucharest,10
Polona Hercog,Clay,I,Istanbul,6
Polona Hercog,Clay,I,Lugano,6
Polona Hercog,Clay,I,Other,25
Polona Hercog,Clay,I,Palermo,5
Polona Hercog,Clay,I,Prague,4
Polona Hercog,Clay,P,Charleston,5
Polona Hercog,Clay,P,Other,1
Polona Hercog,Clay,P,Rome,5
Polona Hercog,Grass,G,Wimbledon,6
Polona Hercog,Grass,I,Other,2
Polona Hercog,Grass,P,Other,3
Polona Hercog,Hard,D,Other,2
Polona Hercog,Hard,G,Other,6
Polona Hercog,Hard,I,Luxembourg,4
Polona Hercog,Hard,I,Monterrey,6
Polona Hercog,Hard,I,Other,17
Polona Hercog,Hard,I,Seoul,4
Polona Hercog,Hard,P,Other,8
Polona Hercog,Hard,PM,Beijing,10
Polona Hercog,Hard,PM,Miami,4
Polona Hercog,Hard,PM,Other,2
Polona Hercog,Hard,W,Other,1
Polona Rebersak,Clay,D,Other,2
Poojashree Venkatesha,Hard,D,Other,2
Prariyawan Ratanakrong,Grass,CC,Other,1
Prarthana G Thombare,Hard,D,Other,5
Prerna Bhambri,Hard,D,Other,4
Priscilla Hon,Clay,G,Other,1
Priscilla Hon,Hard,G,Other,1
Priscilla Hon,Hard,I,Other,3
Priscilla Hon,Hard,I,Seoul,5
Priscilla Hon,Hard,P,Other,2
Priska Madelyn Nugroho,Hard,D,Other,3
Punnin Kovapitukted,Hard,D,Other,2
Qiang Wang,Clay,D,Other,3
Qiang Wang,Clay,G,Roland Garros,5
Qiang Wang,Clay,I,Other,1
Qiang Wang,Clay,I,Prague,4
Qiang Wang,Clay,I,Strasbourg,4
Qiang Wang,Clay,P,Other,1
Qiang Wang,Clay,PM,Other,2
Qiang Wang,Clay,W,Parma,4
Qiang Wang,Grass,G,Wimbledon,4
Qiang Wang,Grass,P,Other,1
Qiang Wang,Hard,D,Other,14
Qiang Wang,Hard,F,Other,2
Qiang Wang,Hard,G,Australian Open,8
Qiang Wang,Hard,G,US Open,5
Qiang Wang,Hard,G,Us Open,4
Qiang Wang,Hard,I,Guangzhou,5
Qiang Wang,Hard,I,Hong Kong,9
Qiang Wang,Hard,I,Kuala Lumpur,5
Qiang Wang,Hard,I,Nanchang,6
Qiang Wang,Hard,I,Other,21
Qiang Wang,Hard,I,Shenzhen,6
Qiang Wang,Hard,I,Zhengzhou,5
Qiang Wang,Hard,O,Other,1
Qiang Wang,Hard,P,Dubai,5
Qiang Wang,Hard,P,Other,4
Qiang Wang,Hard,P,Wuhan,7
Qiang Wang,Hard,PM,Beijing,4
Qiang Wang,Hard,PM,Indian Wells,6
Qiang Wang,Hard,PM,Miami,4
Qinwen Zheng,Clay,D,Other,1
Qinwen Zheng,Clay,G,Roland Garros,6
Qinwen Zheng,Clay,I,Palermo,11
Qinwen Zheng,Clay,O,Paris Olympics,6
Qinwen Zheng,Clay,P,Other,3
Qinwen Zheng,Clay,PM,Other,1
Qinwen Zheng,Clay,PM,Rome,6
Qinwen Zheng,Grass,G,Other,2
Qinwen Zheng,Grass,P,Other,1
Qinwen Zheng,Hard,F,Other,6
Qinwen Zheng,Hard,G,Australian Open,8
Qinwen Zheng,Hard,G,Us Open,10
Qinwen Zheng,Hard,I,Other,6
Qinwen Zheng,Hard,P,Other,17
Qinwen Zheng,Hard,P,Tokyo,8
Qinwen Zheng,Hard,P,Zhengzhou,5
Qinwen Zheng,Hard,PM,Beijing,4
Qinwen Zheng,Hard,PM,Other,4
Qinwen Zheng,Hard,PM,Wuhan,4
Rachael Dillon,Hard,D,Other,1
Rachel Ann Jensen,Clay,W,Other,1
Rachel Ann Jensen,Hard,W,Other,1
Rachel Mcquillan,Carpet,W,Bayonne,6
Rachel Mcquillan,Carpet,W,Other,5
Rachel Mcquillan,Clay,D,Other,3
Rachel Mcquillan,Clay,G,Roland Garros,6
Rachel Mcquillan,Clay,W,Other,11
Rachel Mcquillan,Clay,W,Strasbourg,4
Rachel Mcquillan,Grass,G,Other,3
Rachel Mcquillan,Grass,T3,Other,1
Rachel Mcquillan,Grass,W,Birmingham,4
Rachel Mcquillan,Grass,W,Other,1
Rachel Mcquillan,Hard,D,Other,2
Rachel Mcquillan,Hard,G,Australian Open,8
Rachel Mcquillan,Hard,G,US Open,7
Rachel Mcquillan,Hard,T1,Other,3
Rachel Mcquillan,Hard,T2,Other,3
Rachel Mcquillan,Hard,T3,Other,2
Rachel Mcquillan,Hard,T4,Other,1
Rachel Mcquillan,Hard,T5,Other,1
Rachel Mcquillan,Hard,W,Brisbane,12
Rachel Mcquillan,Hard,W,Hobart,4
Rachel Mcquillan,Hard,W,Key Biscayne,7
Rachel Mcquillan,Hard,W,Other,27
Rachel Mcquillan,Hard,W,San Diego,4
Rachel Viollet,Grass,G,Other,1
Rachel Viollet,Hard,D,Other,1
Radka Bobkova,Carpet,W,Other,1
Radka Bobkova,Clay,D,Other,1
Radka Bobkova,Clay,G,Other,2
Radka Bobkova,Clay,W,Liege,5
Radka Bobkova,Clay,W,Other,18
Radka Bobkova,Clay,W,Palermo,8
Radka Bobkova,Grass,G,Other,1
Radka Bobkova,Hard,G,Other,5
Radka Bobkova,Hard,W,Other,7
Radka Pelikanova,Clay,W,Other,1
Radomira Zrubakova,Carpet,W,Other,9
Radomira Zrubakova,Clay,D,Other,6
Radomira Zrubakova,Clay,G,Other,2
Radomira Zrubakova,Clay,W,Berlin,7
Radomira Zrubakova,Clay,W,Kitzbuhel,4
Radomira Zrubakova,Clay,W,Lucerne,4
Radomira Zrubakova,Clay,W,Other,18
Radomira Zrubakova,Clay,W,Prague,5
Radomira Zrubakova,Clay,W,Rome,6
Radomira Zrubakova,Clay,W,Strasbourg,5
Radomira Zrubakova,Clay,W,Taranto,4
Radomira Zrubakova,Grass,D,Other,1
Radomira Zrubakova,Grass,G,Wimbledon,6
Radomira Zrubakova,Hard,G,Other,3
Radomira Zrubakova,Hard,G,US Open,5
