winner_name,tourney_year,tourney_level,round,match_count,best_rank,titles
Thomaz Bellucci,2011,A,QF,1,25.0,0
Thomaz Bellucci,2011,D,RR,2,25.0,0
Thomaz Bellucci,2011,G,R128,1,25.0,0
Thomaz Bellucci,2011,G,R64,1,25.0,0
Thomaz Bellucci,2011,M,R64,2,25.0,0
Thomaz Bellucci,2011,M,QF,1,25.0,0
Thomaz Bellucci,2012,A,R64,1,34.0,0
Thomaz Bellucci,2012,A,R32,2,34.0,0
Thomaz Bellucci,2012,A,R16,1,34.0,0
Thomaz Bellucci,2012,A,QF,2,34.0,0
Thomaz Bellucci,2012,A,SF,1,34.0,0
Thomaz Bellucci,2012,A,F,1,34.0,1
Thomaz Bellucci,2012,D,RR,2,34.0,0
Thomaz Bellucci,2012,G,R128,1,34.0,0
Thomaz Bellucci,2012,M,R32,2,34.0,0
Thomaz Bellucci,2013,A,R32,3,32.0,0
Thomaz Bellucci,2013,A,R16,1,32.0,0
Thomaz Bellucci,2013,D,RR,1,32.0,0
Thomaz Bellucci,2013,M,R64,1,32.0,0
Thomaz Bellucci,2014,A,R16,5,58.0,0
Thomaz Bellucci,2014,A,QF,1,58.0,0
Thomaz Bellucci,2014,D,RR,1,58.0,0
Thomaz Bellucci,2014,G,R128,3,58.0,0
Thomaz Bellucci,2015,A,R64,1,30.0,0
Thomaz Bellucci,2015,A,R16,3,30.0,0
Thomaz Bellucci,2015,A,QF,2,30.0,0
Thomaz Bellucci,2015,A,F,1,30.0,1
Thomaz Bellucci,2015,D,RR,1,30.0,0
Thomaz Bellucci,2015,G,R128,1,30.0,0
Thomaz Bellucci,2015,G,R64,1,30.0,0
Thomaz Bellucci,2015,M,R64,5,30.0,0
Thomaz Bellucci,2015,M,R32,1,30.0,0
Thomaz Bellucci,2016,A,R32,2,35.0,0
Thomaz Bellucci,2016,A,R16,2,35.0,0
Thomaz Bellucci,2016,A,QF,1,35.0,0
Thomaz Bellucci,2016,A,SF,1,35.0,0
Thomaz Bellucci,2016,D,RR,1,35.0,0
Thomaz Bellucci,2016,G,R128,2,35.0,0
Thomaz Bellucci,2016,M,R32,1,35.0,0
Thomaz Bellucci,2017,A,R32,2,57.0,0
Thomaz Bellucci,2017,A,R16,1,57.0,0
Thomaz Bellucci,2017,A,QF,1,57.0,0
Thomaz Bellucci,2017,A,SF,1,57.0,0
Thomaz Bellucci,2017,D,RR,1,57.0,0
Thomaz Bellucci,2017,G,R128,1,57.0,0
Thomaz Bellucci,2017,M,R128,1,57.0,0
Thomaz Bellucci,2018,A,R32,1,137.0,0
Thorsten Poelzl,1994,D,RR,1,1176.0,0
Thorsten Poelzl,1995,D,RR,1,,0
Ti Chen,2003,D,RR,1,430.0,0
Ti Chen,2004,D,RR,2,391.0,0
Ti Chen,2006,D,RR,1,329.0,0
Ti Chen,2007,D,RR,1,321.0,0
Ti Chen,2008,D,RR,2,270.0,0
Ti Chen,2009,D,RR,1,375.0,0
Ti Chen,2011,D,RR,1,293.0,0
Ti Chen,2013,D,RR,1,239.0,0
Ti Chen,2016,D,RR,1,227.0,0
Ti Chen,2018,D,RR,1,322.0,0
Tigre Hank,2014,D,RR,1,470.0,0
Tihomir Grozdanov,2009,D,RR,1,586.0,0
Tihomir Grozdanov,2013,D,RR,1,636.0,0
Tihomir Grozdanov,2014,D,RR,1,409.0,0
Tihomir Grozdanov,2015,D,RR,1,1661.0,0
Tim Henman,1994,A,R64,1,161.0,0
Tim Henman,1994,A,R32,1,161.0,0
Tim Henman,1995,A,R64,2,137.0,0
Tim Henman,1995,A,R32,1,137.0,0
Tim Henman,1995,A,R16,1,137.0,0
Tim Henman,1995,D,RR,1,137.0,0
Tim Henman,1995,G,R128,2,137.0,0
Tim Henman,1996,A,R64,2,26.0,0
Tim Henman,1996,A,R32,2,26.0,0
Tim Henman,1996,A,R16,1,26.0,0
Tim Henman,1996,A,QF,7,26.0,0
Tim Henman,1996,A,SF,1,26.0,0
Tim Henman,1996,D,RR,2,26.0,0
Tim Henman,1996,G,R128,1,26.0,0
Tim Henman,1996,G,R32,1,26.0,0
Tim Henman,1996,G,R16,1,26.0,0
Tim Henman,1996,M,R128,1,26.0,0
Tim Henman,1996,M,R64,1,26.0,0
Tim Henman,1996,M,R32,1,26.0,0
Tim Henman,1997,A,R32,4,14.0,0
Tim Henman,1997,A,R16,2,14.0,0
Tim Henman,1997,A,QF,3,14.0,0
Tim Henman,1997,A,SF,1,14.0,0
Tim Henman,1997,A,F,2,14.0,2
Tim Henman,1997,D,RR,1,14.0,0
Tim Henman,1997,F,RR,1,14.0,0
Tim Henman,1997,G,R128,1,14.0,0
Tim Henman,1997,G,R64,1,14.0,0
Tim Henman,1997,G,R16,1,14.0,0
Tim Henman,1997,M,R64,2,14.0,0
Tim Henman,1997,M,R32,1,14.0,0
Tim Henman,1998,A,R32,1,9.0,0
Tim Henman,1998,A,R16,6,9.0,0
Tim Henman,1998,A,QF,1,9.0,0
Tim Henman,1998,A,SF,2,9.0,0
Tim Henman,1998,A,F,2,9.0,2
Tim Henman,1998,D,RR,2,9.0,0
Tim Henman,1998,F,RR,1,9.0,0
Tim Henman,1998,G,R32,1,9.0,0
Tim Henman,1998,G,QF,1,9.0,0
Tim Henman,1998,M,R64,2,9.0,0
Tim Henman,1998,M,R32,2,9.0,0
Tim Henman,1998,M,QF,2,9.0,0
Tim Henman,1999,A,R32,4,5.0,0
Tim Henman,1999,A,R16,1,5.0,0
Tim Henman,1999,A,SF,4,5.0,0
Tim Henman,1999,D,RR,2,5.0,0
Tim Henman,1999,G,R64,2,5.0,0
Tim Henman,1999,G,QF,1,5.0,0
Tim Henman,1999,M,R64,1,5.0,0
Tim Henman,1999,M,R32,2,5.0,0
Tim Henman,1999,M,R16,3,5.0,0
Tim Henman,2000,A,R16,2,9.0,0
Tim Henman,2000,A,QF,3,9.0,0
Tim Henman,2000,A,SF,2,9.0,0
Tim Henman,2000,A,F,2,9.0,2
Tim Henman,2000,D,RR,2,9.0,0
Tim Henman,2000,G,R64,2,9.0,0
Tim Henman,2000,G,R32,2,9.0,0
Tim Henman,2000,M,R64,3,9.0,0
Tim Henman,2000,M,R32,2,9.0,0
Tim Henman,2000,M,R16,1,9.0,0
Tim Henman,2000,M,SF,1,9.0,0
Tim Henman,2001,A,R32,3,8.0,0
Tim Henman,2001,A,R16,2,8.0,0
Tim Henman,2001,A,SF,1,8.0,0
Tim Henman,2001,A,F,3,8.0,3
Tim Henman,2001,D,RR,2,8.0,0
Tim Henman,2001,G,R64,2,8.0,0
Tim Henman,2001,G,R32,1,8.0,0
Tim Henman,2001,G,QF,1,8.0,0
Tim Henman,2001,M,R64,2,8.0,0
Tim Henman,2001,M,R32,1,8.0,0
Tim Henman,2001,M,R16,2,8.0,0
Tim Henman,2001,M,QF,1,8.0,0
Tim Henman,2002,A,RR,1,4.0,0
Tim Henman,2002,A,R32,1,4.0,0
Tim Henman,2002,A,R16,2,4.0,0
Tim Henman,2002,A,SF,2,4.0,0
Tim Henman,2002,D,RR,2,4.0,0
Tim Henman,2002,G,R128,1,4.0,0
Tim Henman,2002,G,R64,1,4.0,0
Tim Henman,2002,G,R32,1,4.0,0
Tim Henman,2002,G,QF,1,4.0,0
Tim Henman,2002,M,R64,2,4.0,0
Tim Henman,2002,M,R32,3,4.0,0
Tim Henman,2002,M,QF,1,4.0,0
Tim Henman,2002,M,SF,1,4.0,0
Tim Henman,2003,A,R32,1,13.0,0
Tim Henman,2003,A,R16,1,13.0,0
Tim Henman,2003,A,QF,2,13.0,0
Tim Henman,2003,A,F,1,13.0,1
Tim Henman,2003,D,RR,1,13.0,0
Tim Henman,2003,G,R64,1,13.0,0
Tim Henman,2003,G,R16,1,13.0,0
Tim Henman,2003,M,R64,2,13.0,0
Tim Henman,2003,M,R32,1,13.0,0
Tim Henman,2003,M,F,1,13.0,1
Tim Henman,2004,A,R16,1,4.0,0
Tim Henman,2004,A,QF,2,4.0,0
Tim Henman,2004,D,RR,2,4.0,0
Tim Henman,2004,F,RR,1,4.0,0
Tim Henman,2004,G,R64,1,4.0,0
Tim Henman,2004,G,R16,1,4.0,0
Tim Henman,2004,G,QF,2,4.0,0
Tim Henman,2004,M,R64,2,4.0,0
Tim Henman,2004,M,R32,4,4.0,0
Tim Henman,2004,M,R16,1,4.0,0
Tim Henman,2004,M,SF,1,4.0,0
Tim Henman,2005,A,R32,1,6.0,0
Tim Henman,2005,A,R16,3,6.0,0
Tim Henman,2005,G,R128,2,6.0,0
Tim Henman,2005,G,R64,1,6.0,0
Tim Henman,2005,M,R64,2,6.0,0
Tim Henman,2005,M,R32,2,6.0,0
Tim Henman,2005,M,R16,2,6.0,0
Tim Henman,2006,A,R32,3,36.0,0
Tim Henman,2006,A,R16,3,36.0,0
Tim Henman,2006,A,QF,2,36.0,0
Tim Henman,2006,A,SF,1,36.0,0
Tim Henman,2006,G,R128,3,36.0,0
Tim Henman,2006,M,R128,1,36.0,0
Tim Henman,2006,M,R64,2,36.0,0
Tim Henman,2006,M,R32,2,36.0,0
Tim Henman,2007,A,RR,1,37.0,0
Tim Henman,2007,A,R32,1,37.0,0
Tim Henman,2007,D,RR,2,37.0,0
Tim Henman,2007,G,R128,2,37.0,0
Tim Mayotte,1991,A,R64,1,37.0,0
Tim Mayotte,1991,A,R32,4,37.0,0
Tim Mayotte,1991,G,R32,1,37.0,0
Tim Mayotte,1991,M,R64,1,37.0,0
Tim Puetz,2014,G,R128,1,251.0,0
Tim Smyczek,2010,A,R32,1,192.0,0
Tim Smyczek,2011,A,R16,1,163.0,0
Tim Smyczek,2011,M,R128,1,163.0,0
Tim Smyczek,2012,A,R32,2,179.0,0
Tim Smyczek,2012,G,R128,1,179.0,0
Tim Smyczek,2013,A,R64,2,105.0,0
Tim Smyczek,2013,A,R32,3,105.0,0
Tim Smyczek,2013,G,R128,1,105.0,0
Tim Smyczek,2013,G,R64,1,105.0,0
Tim Smyczek,2014,A,R32,3,90.0,0
Tim Smyczek,2014,G,R128,1,90.0,0
Tim Smyczek,2014,M,R128,1,90.0,0
Tim Smyczek,2014,M,R64,1,90.0,0
Tim Smyczek,2015,A,R64,1,72.0,0
Tim Smyczek,2015,A,R32,1,72.0,0
Tim Smyczek,2015,G,R128,1,72.0,0
Tim Smyczek,2015,M,R128,2,72.0,0
Tim Smyczek,2016,A,R32,1,108.0,0
Tim Smyczek,2016,A,R16,2,108.0,0
Tim Smyczek,2016,G,R128,1,108.0,0
Tim Smyczek,2016,M,R64,1,108.0,0
Tim Smyczek,2017,A,R32,1,162.0,0
Tim Smyczek,2018,A,R64,1,101.0,0
Tim Smyczek,2018,A,QF,1,101.0,0
Tim Smyczek,2018,G,R128,1,101.0,0
Tim Smyczek,2018,M,R128,1,101.0,0
Tim Smyczek,2019,A,R64,1,281.0,0
Tim Van Rijthoven,2022,A,F,1,104.0,1
Tim Van Rijthoven,2022,G,R128,1,104.0,0
Tim Van Rijthoven,2022,G,R32,1,104.0,0
Tim Van Rijthoven,2023,A,R32,1,107.0,0
Tim Van Rijthoven,2023,D,RR,1,107.0,0
Timo Nieminen,2006,D,RR,1,489.0,0
Timo Nieminen,2007,D,RR,1,375.0,0
Timofey Skatov,2021,A,R32,1,280.0,0
Timofey Skatov,2023,A,RR,1,123.0,0
Timofey Skatov,2023,D,RR,2,123.0,0
Timofey Skatov,2024,A,R16,1,223.0,0
Timofey Skatov,2024,D,RR,1,223.0,0
Timothy Neilly,2008,D,RR,1,1145.0,0
Titouan Droguet,2023,G,R128,1,171.0,0
Tj Middleton,1995,A,R16,1,,0
Tobias Clemens,2006,A,R16,1,265.0,0
Tobias Kamke,2010,A,R32,4,72.0,0
Tobias Kamke,2010,G,R128,1,72.0,0
Tobias Kamke,2010,G,R64,1,72.0,0
Tobias Kamke,2011,A,R64,2,67.0,0
Tobias Kamke,2011,A,R32,5,67.0,0
Tobias Kamke,2011,A,R16,1,67.0,0
Tobias Kamke,2011,A,QF,1,67.0,0
Tobias Kamke,2011,G,R128,2,67.0,0
Tobias Kamke,2012,A,R32,4,89.0,0
Tobias Kamke,2012,A,R16,1,89.0,0
Tobias Kamke,2012,G,R128,1,89.0,0
Tobias Kamke,2013,A,R64,2,68.0,0
Tobias Kamke,2013,A,R32,6,68.0,0
Tobias Kamke,2013,A,R16,2,68.0,0
Tobias Kamke,2013,G,R128,3,68.0,0
Tobias Kamke,2013,M,R64,1,68.0,0
Tobias Kamke,2014,A,R32,4,83.0,0
Tobias Kamke,2014,A,R16,1,83.0,0
Tobias Kamke,2014,D,RR,1,83.0,0
Tobias Kamke,2014,G,R128,1,83.0,0
Tobias Kamke,2015,A,R32,1,98.0,0
Tobias Kamke,2016,A,R32,3,127.0,0
Tobias Kamke,2016,A,R16,1,127.0,0
Tobias Kamke,2017,A,R16,1,185.0,0
Tobias Summerer,2007,A,R32,1,266.0,0
Todd Larkham,1997,G,R128,1,315.0,0
Todd Larkham,1998,A,R32,1,237.0,0
Todd Larkham,2003,G,R128,1,235.0,0
Todd Martin,1991,A,R16,1,143.0,0
Todd Martin,1991,A,QF,1,143.0,0
Todd Martin,1991,G,R64,1,143.0,0
Todd Martin,1991,G,R32,1,143.0,0
Todd Martin,1992,A,R64,5,91.0,0
Todd Martin,1992,A,R32,7,91.0,0
Todd Martin,1992,A,QF,1,91.0,0
Todd Martin,1992,G,R128,1,91.0,0
Todd Martin,1992,G,R64,1,91.0,0
Todd Martin,1992,M,R64,2,91.0,0
Todd Martin,1993,A,R32,2,14.0,0
Todd Martin,1993,A,R16,1,14.0,0
Todd Martin,1993,A,QF,2,14.0,0
Todd Martin,1993,A,SF,3,14.0,0
Todd Martin,1993,A,F,1,14.0,1
Todd Martin,1993,G,R64,1,14.0,0
Todd Martin,1993,G,R16,1,14.0,0
Todd Martin,1993,M,R128,1,14.0,0
Todd Martin,1993,M,R32,3,14.0,0
Todd Martin,1993,M,SF,1,14.0,0
Todd Martin,1994,A,R32,2,6.0,0
Todd Martin,1994,A,R16,2,6.0,0
Todd Martin,1994,A,QF,2,6.0,0
Todd Martin,1994,A,SF,2,6.0,0
Todd Martin,1994,A,F,2,6.0,2
Todd Martin,1994,D,RR,2,6.0,0
Todd Martin,1994,G,R64,1,6.0,0
Todd Martin,1994,G,QF,2,6.0,0
Todd Martin,1994,G,SF,1,6.0,0
Todd Martin,1994,M,R32,3,6.0,0
Todd Martin,1995,A,R32,5,10.0,0
Todd Martin,1995,A,QF,4,10.0,0
Todd Martin,1995,A,SF,1,10.0,0
Todd Martin,1995,A,F,1,10.0,1
Todd Martin,1995,D,RR,2,10.0,0
Todd Martin,1995,G,R64,1,10.0,0
Todd Martin,1995,G,R32,3,10.0,0
Todd Martin,1995,M,R64,2,10.0,0
Todd Martin,1995,M,R32,3,10.0,0
Todd Martin,1995,M,R16,1,10.0,0
Todd Martin,1996,A,RR,1,11.0,0
Todd Martin,1996,A,R32,1,11.0,0
Todd Martin,1996,A,R16,3,11.0,0
Todd Martin,1996,A,QF,2,11.0,0
Todd Martin,1996,A,SF,2,11.0,0
Todd Martin,1996,A,F,1,11.0,1
Todd Martin,1996,D,RR,2,11.0,0
Todd Martin,1996,G,R64,3,11.0,0
Todd Martin,1996,G,QF,1,11.0,0
Todd Martin,1996,M,R64,1,11.0,0
Todd Martin,1996,M,R32,5,11.0,0
Todd Martin,1996,M,QF,1,11.0,0
Todd Martin,1997,A,R32,1,12.0,0
Todd Martin,1997,A,R16,1,12.0,0
Todd Martin,1997,A,QF,2,12.0,0
Todd Martin,1997,G,R128,1,12.0,0
Todd Martin,1997,M,R16,1,12.0,0
Todd Martin,1998,A,R32,2,21.0,0
Todd Martin,1998,A,R16,2,21.0,0
Todd Martin,1998,A,QF,2,21.0,0
Todd Martin,1998,A,F,2,21.0,2
Todd Martin,1998,D,RR,1,21.0,0
Todd Martin,1998,G,R128,2,21.0,0
Todd Martin,1998,G,R32,1,21.0,0
Todd Martin,1998,M,R64,4,21.0,0
Todd Martin,1998,M,R32,2,21.0,0
Todd Martin,1998,M,QF,1,21.0,0
Todd Martin,1999,A,R32,1,4.0,0
Todd Martin,1999,A,QF,3,4.0,0
Todd Martin,1999,A,SF,1,4.0,0
Todd Martin,1999,A,F,1,4.0,1
Todd Martin,1999,D,RR,1,4.0,0
Todd Martin,1999,F,RR,1,4.0,0
Todd Martin,1999,G,R16,2,4.0,0
Todd Martin,1999,G,SF,1,4.0,0
Todd Martin,1999,M,R64,1,4.0,0
Todd Martin,1999,M,R16,3,4.0,0
Todd Martin,2000,A,R64,2,8.0,0
Todd Martin,2000,A,R32,1,8.0,0
Todd Martin,2000,G,R128,2,8.0,0
Todd Martin,2000,G,QF,1,8.0,0
Todd Martin,2000,M,R64,1,8.0,0
Todd Martin,2000,M,R16,1,8.0,0
Todd Martin,2001,A,R32,1,29.0,0
Todd Martin,2001,A,R16,1,29.0,0
Todd Martin,2001,G,R128,1,29.0,0
Todd Martin,2001,G,R32,1,29.0,0
Todd Martin,2001,G,R16,1,29.0,0
Todd Martin,2001,M,R64,2,29.0,0
Todd Martin,2001,M,R32,1,29.0,0
Todd Martin,2002,A,R64,1,40.0,0
Todd Martin,2002,A,R32,1,40.0,0
Todd Martin,2002,A,R16,4,40.0,0
Todd Martin,2002,G,R128,2,40.0,0
Todd Martin,2002,G,R64,1,40.0,0
Todd Martin,2002,M,R128,1,40.0,0
Todd Martin,2002,M,R32,1,40.0,0
Todd Martin,2002,M,QF,1,40.0,0
Todd Martin,2003,A,RR,1,59.0,0
Todd Martin,2003,A,R64,1,59.0,0
Todd Martin,2003,A,R32,2,59.0,0
Todd Martin,2003,G,R128,1,59.0,0
Todd Martin,2003,G,R64,1,59.0,0
Todd Martin,2003,G,R32,1,59.0,0
Todd Martin,2003,M,R32,1,59.0,0
Todd Martin,2003,M,R16,1,59.0,0
Todd Martin,2004,A,R64,2,62.0,0
Todd Martin,2004,A,R16,1,62.0,0
Todd Martin,2004,G,R128,1,62.0,0
Todd Martin,2004,G,R64,1,62.0,0
Todd Martin,2004,M,R32,1,62.0,0
Todd Nelson,1991,A,R64,1,325.0,0
Todd Nelson,1991,A,R32,1,325.0,0
Todd Nelson,1993,A,R64,1,278.0,0
Todd Nelson,1993,G,R128,1,278.0,0
Todd Reid,2003,A,R32,1,279.0,0
Todd Reid,2004,A,R64,1,127.0,0
Todd Reid,2004,A,R32,1,127.0,0
Todd Reid,2004,A,R16,2,127.0,0
Todd Reid,2004,G,R64,1,127.0,0
Todd Reid,2004,M,R64,2,127.0,0
Todd Widom,2005,A,R32,1,365.0,0
Todd Widom,2006,A,R32,1,246.0,0
Todd Widom,2009,A,R16,1,232.0,0
Todd Widom,2009,M,R128,1,232.0,0
Todd Witsken,1991,A,R64,2,57.0,0
Todd Witsken,1991,A,R32,2,57.0,0
Todd Witsken,1991,A,R16,2,57.0,0
Todd Witsken,1991,G,R128,2,57.0,0
Todd Witsken,1991,M,R128,1,57.0,0
Todd Witsken,1992,A,R64,1,88.0,0
Todd Witsken,1992,A,R32,5,88.0,0
Todd Witsken,1992,A,QF,1,88.0,0
Todd Witsken,1992,G,R128,1,88.0,0
Todd Witsken,1992,M,R64,2,88.0,0
Todd Witsken,1993,A,R64,1,95.0,0
Todd Witsken,1993,G,R64,1,95.0,0
Todd Witsken,1993,M,R128,1,95.0,0
Todd Woodbridge,1990,A,R32,1,50.0,0
Todd Woodbridge,1991,A,R32,5,34.0,0
Todd Woodbridge,1991,A,R16,3,34.0,0
Todd Woodbridge,1991,A,QF,1,34.0,0
Todd Woodbridge,1991,G,R128,1,34.0,0
Todd Woodbridge,1991,G,R64,2,34.0,0
Todd Woodbridge,1991,G,R32,1,34.0,0
Todd Woodbridge,1991,M,R64,1,34.0,0
Todd Woodbridge,1992,A,R64,2,45.0,0
Todd Woodbridge,1992,A,R32,4,45.0,0
Todd Woodbridge,1992,A,R16,1,45.0,0
Todd Woodbridge,1992,A,QF,1,45.0,0
Todd Woodbridge,1992,A,SF,1,45.0,0
Todd Woodbridge,1992,G,R128,2,45.0,0
Todd Woodbridge,1992,G,R64,1,45.0,0
Todd Woodbridge,1992,M,R64,1,45.0,0
Todd Woodbridge,1992,M,R32,1,45.0,0
Todd Woodbridge,1993,A,R64,3,61.0,0
Todd Woodbridge,1993,A,R32,3,61.0,0
Todd Woodbridge,1993,A,R16,1,61.0,0
Todd Woodbridge,1993,A,SF,1,61.0,0
Todd Woodbridge,1993,G,R128,3,61.0,0
Todd Woodbridge,1993,G,R64,1,61.0,0
Todd Woodbridge,1993,M,R64,1,61.0,0
Todd Woodbridge,1994,A,R32,3,96.0,0
Todd Woodbridge,1994,A,QF,1,96.0,0
Todd Woodbridge,1994,A,SF,1,96.0,0
Todd Woodbridge,1994,G,R128,1,96.0,0
Todd Woodbridge,1994,G,R64,1,96.0,0
Todd Woodbridge,1994,M,R64,1,96.0,0
Todd Woodbridge,1995,A,R64,1,35.0,0
Todd Woodbridge,1995,A,R32,3,35.0,0
Todd Woodbridge,1995,A,R16,3,35.0,0
Todd Woodbridge,1995,A,QF,1,35.0,0
Todd Woodbridge,1995,A,SF,1,35.0,0
Todd Woodbridge,1995,A,F,1,35.0,1
Todd Woodbridge,1995,G,R128,1,35.0,0
Todd Woodbridge,1995,G,R64,2,35.0,0
Todd Woodbridge,1995,M,R64,1,35.0,0
Todd Woodbridge,1995,M,R32,1,35.0,0
Todd Woodbridge,1996,A,R64,1,24.0,0
Todd Woodbridge,1996,A,R32,6,24.0,0
Todd Woodbridge,1996,A,QF,4,24.0,0
Todd Woodbridge,1996,A,F,1,24.0,1
Todd Woodbridge,1996,D,RR,2,24.0,0
Todd Woodbridge,1996,G,R128,1,24.0,0
Todd Woodbridge,1996,G,R64,2,24.0,0
Todd Woodbridge,1996,M,R64,3,24.0,0
Todd Woodbridge,1996,M,SF,1,24.0,0
Todd Woodbridge,1997,A,RR,1,20.0,0
Todd Woodbridge,1997,A,R64,1,20.0,0
Todd Woodbridge,1997,A,R32,4,20.0,0
Todd Woodbridge,1997,A,R16,2,20.0,0
Todd Woodbridge,1997,A,SF,1,20.0,0
Todd Woodbridge,1997,G,R128,2,20.0,0
Todd Woodbridge,1997,G,R64,1,20.0,0
Todd Woodbridge,1997,G,QF,1,20.0,0
Todd Woodbridge,1997,M,R64,2,20.0,0
Todd Woodbridge,1997,M,R32,1,20.0,0
Todd Woodbridge,1998,A,R64,1,26.0,0
Todd Woodbridge,1998,A,R32,3,26.0,0
Todd Woodbridge,1998,A,R16,1,26.0,0
Todd Woodbridge,1998,A,QF,2,26.0,0
Todd Woodbridge,1998,G,R64,2,26.0,0
Todd Woodbridge,1998,G,R32,1,26.0,0
Todd Woodbridge,1998,M,R64,1,26.0,0
Todd Woodbridge,1999,A,R64,1,76.0,0
Todd Woodbridge,1999,A,R32,3,76.0,0
Todd Woodbridge,1999,A,R16,1,76.0,0
Todd Woodbridge,1999,G,R128,1,76.0,0
Todd Woodbridge,2000,A,R64,1,153.0,0
Todd Woodbridge,2000,A,R32,1,153.0,0
Todd Woodbridge,2000,G,R128,2,153.0,0
Todd Woodbridge,2001,A,R32,2,188.0,0
Todd Woodbridge,2001,G,R128,1,188.0,0
Todd Woodbridge,2004,D,RR,1,,0
Todd Woodbridge,2005,D,RR,1,,0
Todor Enev,1999,D,RR,1,,0
Todor Enev,2002,D,RR,2,356.0,0
Todor Enev,2004,D,RR,1,276.0,0
Todor Enev,2005,D,RR,2,342.0,0
Todor Enev,2006,D,RR,2,510.0,0
Todor Enev,2009,D,RR,1,747.0,0
Tom Kempers,1996,A,R32,2,512.0,0
Tom Kocevar Desman,2021,D,RR,1,688.0,0
Tom Nijssen,1991,A,R32,1,293.0,0
Tom Nijssen,1991,A,R16,1,293.0,0
Tom Nijssen,1992,A,R32,3,191.0,0
Tom Nijssen,1992,M,R64,1,191.0,0
Tom Nijssen,1993,A,R32,1,219.0,0
Tom Nijssen,1993,A,R16,1,219.0,0
Tom Nijssen,1993,M,R64,1,219.0,0
Tomas Anzari,1991,A,R32,1,174.0,0
Tomas Barrios Vera,2017,D,RR,1,454.0,0
Tomas Barrios Vera,2020,A,R32,1,300.0,0
Tomas Barrios Vera,2023,A,R16,1,133.0,0
Tomas Barrios Vera,2023,G,R128,1,133.0,0
Tomas Barrios Vera,2024,A,R32,2,111.0,0
Tomas Behrend,1997,A,R32,1,467.0,0
Tomas Behrend,1999,A,R32,1,122.0,0
Tomas Behrend,2000,A,R32,4,106.0,0
Tomas Behrend,2000,A,R16,1,106.0,0
Tomas Behrend,2000,G,R128,1,106.0,0
Tomas Behrend,2001,A,R64,1,128.0,0
Tomas Behrend,2001,A,R16,2,128.0,0
Tomas Behrend,2002,A,R16,1,155.0,0
Tomas Behrend,2003,A,RR,1,90.0,0
Tomas Behrend,2003,A,R64,1,90.0,0
Tomas Behrend,2003,A,R32,3,90.0,0
Tomas Behrend,2003,A,R16,2,90.0,0
Tomas Behrend,2004,A,R32,1,103.0,0
Tomas Behrend,2004,A,R16,2,103.0,0
Tomas Behrend,2005,A,R64,1,84.0,0
Tomas Behrend,2005,A,R16,1,84.0,0
Tomas Behrend,2005,A,QF,1,84.0,0
Tomas Behrend,2005,G,R128,1,84.0,0
Tomas Behrend,2006,A,R32,4,89.0,0
Tomas Berdych,2003,D,RR,1,105.0,0
Tomas Berdych,2003,G,R128,1,105.0,0
Tomas Berdych,2004,A,R64,1,55.0,0
Tomas Berdych,2004,A,R32,2,55.0,0
Tomas Berdych,2004,A,R16,1,55.0,0
Tomas Berdych,2004,A,F,1,55.0,1
Tomas Berdych,2004,D,RR,1,55.0,0
Tomas Berdych,2004,G,R128,1,55.0,0
Tomas Berdych,2004,G,R32,1,55.0,0
Tomas Berdych,2005,A,RR,1,33.0,0
Tomas Berdych,2005,A,R32,5,33.0,0
Tomas Berdych,2005,A,R16,1,33.0,0
Tomas Berdych,2005,A,QF,1,33.0,0
Tomas Berdych,2005,A,SF,1,33.0,0
Tomas Berdych,2005,D,RR,1,33.0,0
Tomas Berdych,2005,G,R128,1,33.0,0
Tomas Berdych,2005,G,R64,2,33.0,0
Tomas Berdych,2005,M,R64,5,33.0,0
Tomas Berdych,2005,M,F,1,33.0,1
Tomas Berdych,2006,A,RR,1,10.0,0
Tomas Berdych,2006,A,R64,1,10.0,0
Tomas Berdych,2006,A,R32,1,10.0,0
Tomas Berdych,2006,A,R16,1,10.0,0
Tomas Berdych,2006,A,QF,2,10.0,0
Tomas Berdych,2006,A,SF,2,10.0,0
Tomas Berdych,2006,D,RR,2,10.0,0
Tomas Berdych,2006,G,R128,1,10.0,0
Tomas Berdych,2006,G,R32,3,10.0,0
Tomas Berdych,2006,M,R64,2,10.0,0
Tomas Berdych,2006,M,R32,2,10.0,0
Tomas Berdych,2006,M,R16,2,10.0,0
Tomas Berdych,2006,M,QF,1,10.0,0
Tomas Berdych,2007,A,R32,2,9.0,0
Tomas Berdych,2007,A,R16,2,9.0,0
Tomas Berdych,2007,A,QF,3,9.0,0
Tomas Berdych,2007,A,F,2,9.0,2
Tomas Berdych,2007,D,RR,2,9.0,0
Tomas Berdych,2007,G,R32,2,9.0,0
Tomas Berdych,2007,G,R16,1,9.0,0
Tomas Berdych,2007,M,R64,2,9.0,0
Tomas Berdych,2007,M,R32,2,9.0,0
Tomas Berdych,2007,M,R16,1,9.0,0
Tomas Berdych,2007,M,QF,1,9.0,0
Tomas Berdych,2008,A,RR,1,10.0,0
Tomas Berdych,2008,A,R32,4,10.0,0
Tomas Berdych,2008,A,R16,1,10.0,0
Tomas Berdych,2008,A,QF,1,10.0,0
Tomas Berdych,2008,A,SF,1,10.0,0
Tomas Berdych,2008,A,F,1,10.0,1
Tomas Berdych,2008,D,RR,1,10.0,0
