,player_name,surface,matches_won,matches_lost,win_rate
3061,Jack Waite,Carpet,0.0,1.0,0.0
3062,Jack Waite,Clay,0.0,1.0,0.0
3063,Jack Waite,Hard,0.0,1.0,0.0
3064,Jacob Adaktusson,Hard,0.0,1.0,0.0
3065,Jacob Coenraad De Klerk,Hard,0.0,2.0,0.0
3066,Jacob Fearnley,Grass,1.0,2.0,33.33333333333333
3067,Jacob Fearnley,Hard,1.0,1.0,50.0
3068,Jacob Rasolondrazana,Carpet,0.0,1.0,0.0
3069,Jacob Rasolondrazana,Clay,0.0,2.0,0.0
3070,Jacob Rasolondrazana,Hard,0.0,1.0,0.0
3071,Jacobo Chavez,Hard,6.0,9.0,40.0
3072,Jacobo Diaz,Carpet,0.0,1.0,0.0
3073,Jacobo Diaz,Clay,25.0,42.0,37.3134328358209
3074,Jacobo Diaz,Grass,0.0,1.0,0.0
3075,Jacobo Diaz,Hard,3.0,18.0,14.285714285714285
3076,Jacopo Berrettini,Hard,1.0,1.0,50.0
3077,Jacques Radoux,Carpet,2.0,1.0,66.66666666666666
3078,Jacques Radoux,Clay,1.0,0.0,100.0
3079,Jacques Radoux,Hard,4.0,0.0,100.0
3080,Jad Ayoub,Hard,1.0,0.0,100.0
3081,Jad Ballout,Clay,0.0,1.0,0.0
3082,Jad Ballout,Hard,0.0,1.0,0.0
3083,Jae Min Seol,Hard,0.0,1.0,0.0
3084,Jae Sik Kim,Clay,2.0,0.0,100.0
3085,Jae Sik Kim,Hard,0.0,2.0,0.0
3086,Jae Sung An,Carpet,1.0,0.0,100.0
3087,Jae Sung An,Clay,0.0,2.0,0.0
3088,Jae Sung An,Hard,2.0,0.0,100.0
3089,Jahanbakhsh Souri,Hard,2.0,0.0,100.0
3090,Jaime Cortes,Carpet,0.0,1.0,0.0
3091,Jaime Cortes,Clay,4.0,5.0,44.44444444444444
3092,Jaime Cortes,Hard,2.0,0.0,100.0
3093,Jaime Faria,Clay,0.0,2.0,0.0
3094,Jaime Faria,Hard,0.0,2.0,0.0
3095,Jaime Oncins,Carpet,3.0,4.0,42.857142857142854
3096,Jaime Oncins,Clay,38.0,42.0,47.5
3097,Jaime Oncins,Grass,2.0,2.0,50.0
3098,Jaime Oncins,Hard,32.0,39.0,45.07042253521127
3099,Jaime Yzaga,Carpet,8.0,12.0,40.0
3100,Jaime Yzaga,Clay,57.0,44.0,56.43564356435643
3101,Jaime Yzaga,Grass,3.0,3.0,50.0
3102,Jaime Yzaga,Hard,74.0,59.0,55.639097744360896
3103,Jaka Bozic,Clay,0.0,2.0,0.0
3104,Jakob Hlasek,Carpet,65.0,49.0,57.01754385964912
3105,Jakob Hlasek,Clay,33.0,33.0,50.0
3106,Jakob Hlasek,Grass,18.0,17.0,51.42857142857142
3107,Jakob Hlasek,Hard,72.0,69.0,51.06382978723404
3108,Jakub Herm Zahlava,Clay,0.0,2.0,0.0
3109,Jakub Mensik,Clay,6.0,4.0,60.0
3110,Jakub Mensik,Grass,2.0,4.0,33.33333333333333
3111,Jakub Mensik,Hard,20.0,13.0,60.60606060606061
3112,Jalil Khan,Clay,1.0,1.0,50.0
3113,Jalil Khan,Hard,1.0,4.0,20.0
3114,Jamal Darmadi,Hard,0.0,1.0,0.0
3115,James Auckland,Hard,2.0,1.0,66.66666666666666
3116,James Blake,Carpet,7.0,9.0,43.75
3117,James Blake,Clay,46.0,54.0,46.0
3118,James Blake,Grass,32.0,30.0,51.61290322580645
3119,James Blake,Hard,283.0,165.0,63.16964285714286
3120,James Duckworth,Clay,4.0,10.0,28.57142857142857
3121,James Duckworth,Grass,11.0,18.0,37.93103448275862
3122,James Duckworth,Hard,50.0,80.0,38.46153846153847
3123,James Greenhalgh,Carpet,0.0,2.0,0.0
3124,James Greenhalgh,Grass,2.0,0.0,100.0
3125,James Greenhalgh,Hard,1.0,11.0,8.333333333333332
3126,James Lemke,Hard,0.0,1.0,0.0
3127,James Mccabe,Grass,0.0,1.0,0.0
3128,James Mccabe,Hard,0.0,3.0,0.0
3129,James Mcgee,Carpet,3.0,2.0,60.0
3130,James Mcgee,Clay,2.0,1.0,66.66666666666666
3131,James Mcgee,Hard,4.0,7.0,36.36363636363637
3132,James Sekulov,Clay,0.0,4.0,0.0
3133,James Sekulov,Grass,0.0,1.0,0.0
3134,James Sekulov,Hard,6.0,11.0,35.294117647058826
3135,James Shortall,Grass,0.0,1.0,0.0
3136,James Shortall,Hard,1.0,2.0,33.33333333333333
3137,James Ward,Clay,1.0,7.0,12.5
3138,James Ward,Grass,13.0,32.0,28.888888888888886
3139,James Ward,Hard,11.0,22.0,33.33333333333333
3140,Jamie Baker,Clay,1.0,2.0,33.33333333333333
3141,Jamie Baker,Grass,5.0,15.0,25.0
3142,Jamie Baker,Hard,1.0,3.0,25.0
3143,Jamie Delgado,Carpet,0.0,2.0,0.0
3144,Jamie Delgado,Clay,0.0,4.0,0.0
3145,Jamie Delgado,Grass,7.0,18.0,28.000000000000004
3146,Jamie Delgado,Hard,4.0,11.0,26.666666666666668
3147,Jamie Morgan,Carpet,7.0,10.0,41.17647058823529
3148,Jamie Morgan,Clay,7.0,12.0,36.84210526315789
3149,Jamie Morgan,Grass,10.0,11.0,47.61904761904761
3150,Jamie Morgan,Hard,37.0,44.0,45.67901234567901
3151,Jamie Murray,Hard,0.0,1.0,0.0
3152,Jan Apell,Carpet,6.0,11.0,35.294117647058826
3153,Jan Apell,Clay,10.0,17.0,37.03703703703704
3154,Jan Apell,Grass,6.0,5.0,54.54545454545454
3155,Jan Apell,Hard,22.0,31.0,41.509433962264154
3156,Jan Boruszewski,Grass,0.0,1.0,0.0
3157,Jan Boruszewski,Hard,0.0,1.0,0.0
3158,Jan Choinski,Clay,1.0,2.0,33.33333333333333
3159,Jan Choinski,Grass,1.0,5.0,16.666666666666664
3160,Jan Choinski,Hard,0.0,1.0,0.0
3161,Jan Frode Andersen,Carpet,4.0,2.0,66.66666666666666
3162,Jan Frode Andersen,Clay,20.0,13.0,60.60606060606061
3163,Jan Frode Andersen,Hard,3.0,7.0,30.0
3164,Jan Gunnarsson,Carpet,4.0,8.0,33.33333333333333
3165,Jan Gunnarsson,Clay,11.0,11.0,50.0
3166,Jan Gunnarsson,Grass,3.0,2.0,60.0
3167,Jan Gunnarsson,Hard,1.0,6.0,14.285714285714285
3168,Jan Hajek,Carpet,0.0,1.0,0.0
3169,Jan Hajek,Clay,28.0,33.0,45.90163934426229
3170,Jan Hajek,Grass,0.0,4.0,0.0
3171,Jan Hajek,Hard,8.0,39.0,17.02127659574468
3172,Jan Hernych,Carpet,4.0,9.0,30.76923076923077
3173,Jan Hernych,Clay,13.0,29.0,30.952380952380953
3174,Jan Hernych,Grass,19.0,21.0,47.5
3175,Jan Hernych,Hard,43.0,59.0,42.15686274509804
3176,Jan Kodes Jr,Clay,0.0,2.0,0.0
3177,Jan Kroslak,Carpet,25.0,24.0,51.02040816326531
3178,Jan Kroslak,Clay,10.0,20.0,33.33333333333333
3179,Jan Kroslak,Grass,4.0,9.0,30.76923076923077
3180,Jan Kroslak,Hard,37.0,43.0,46.25
3181,Jan Lennard Struff,Clay,79.0,72.0,52.317880794701985
3182,Jan Lennard Struff,Grass,25.0,31.0,44.642857142857146
3183,Jan Lennard Struff,Hard,120.0,140.0,46.15384615384615
3184,Jan Mertl,Clay,1.0,1.0,50.0
3185,Jan Mertl,Hard,1.0,0.0,100.0
3186,Jan Michael Gambill,Carpet,8.0,12.0,40.0
3187,Jan Michael Gambill,Clay,10.0,37.0,21.27659574468085
3188,Jan Michael Gambill,Grass,23.0,21.0,52.27272727272727
3189,Jan Michael Gambill,Hard,162.0,128.0,55.86206896551724
3190,Jan Minar,Hard,0.0,2.0,0.0
3191,Jan Satral,Clay,0.0,1.0,0.0
3192,Jan Satral,Hard,1.0,3.0,25.0
3193,Jan Siemerink,Carpet,82.0,61.0,57.34265734265735
3194,Jan Siemerink,Clay,33.0,54.0,37.93103448275862
3195,Jan Siemerink,Grass,27.0,31.0,46.55172413793103
3196,Jan Siemerink,Hard,128.0,122.0,51.2
3197,Jan Vacek,Carpet,0.0,1.0,0.0
3198,Jan Vacek,Clay,4.0,11.0,26.666666666666668
3199,Jan Vacek,Grass,14.0,15.0,48.275862068965516
3200,Jan Vacek,Hard,12.0,33.0,26.666666666666668
3201,Jan Weinzierl,Clay,0.0,1.0,0.0
3202,Jan Weinzierl,Hard,0.0,1.0,0.0
3203,Jan Zielinski,Hard,0.0,1.0,0.0
3204,Janez Semrajc,Clay,3.0,0.0,100.0
3205,Janez Semrajc,Hard,1.0,1.0,50.0
3206,Janis Podzus,Clay,0.0,1.0,0.0
3207,Janis Podzus,Hard,0.0,5.0,0.0
3208,Janis Skroderis,Carpet,0.0,1.0,0.0
3209,Janis Skroderis,Clay,0.0,1.0,0.0
3210,Janko Tipsarevic,Carpet,5.0,8.0,38.46153846153847
3211,Janko Tipsarevic,Clay,73.0,69.0,51.40845070422535
3212,Janko Tipsarevic,Grass,38.0,34.0,52.77777777777778
3213,Janko Tipsarevic,Hard,173.0,150.0,53.56037151702786
3214,Janne Ojala,Clay,0.0,1.0,0.0
3215,Janne Ojala,Hard,0.0,1.0,0.0
3216,Jannik Sinner,Clay,54.0,24.0,69.23076923076923
3217,Jannik Sinner,Grass,21.0,9.0,70.0
3218,Jannik Sinner,Hard,193.0,52.0,78.77551020408163
3219,Jared Donaldson,Clay,4.0,11.0,26.666666666666668
3220,Jared Donaldson,Grass,6.0,8.0,42.857142857142854
3221,Jared Donaldson,Hard,38.0,46.0,45.23809523809524
3222,Jared Palmer,Carpet,6.0,8.0,42.857142857142854
3223,Jared Palmer,Clay,20.0,17.0,54.054054054054056
3224,Jared Palmer,Grass,7.0,11.0,38.88888888888889
3225,Jared Palmer,Hard,32.0,38.0,45.714285714285715
3226,Jarkko Nieminen,Carpet,20.0,14.0,58.82352941176471
3227,Jarkko Nieminen,Clay,115.0,90.0,56.09756097560976
3228,Jarkko Nieminen,Grass,25.0,32.0,43.859649122807014
3229,Jarkko Nieminen,Hard,251.0,214.0,53.97849462365591
3230,Jaroslav Bulant,Carpet,0.0,1.0,0.0
3231,Jaroslav Bulant,Clay,1.0,2.0,33.33333333333333
3232,Jaroslav Levinsky,Clay,0.0,1.0,0.0
3233,Jaroslav Pospisil,Clay,0.0,3.0,0.0
3234,Jaroslav Pospisil,Grass,0.0,2.0,0.0
3235,Jaroslav Pospisil,Hard,1.0,2.0,33.33333333333333
3236,Jason Cask,Hard,1.0,2.0,33.33333333333333
3237,Jason Engelhardt,Hard,0.0,1.0,0.0
3238,Jason Jung,Clay,0.0,1.0,0.0
3239,Jason Jung,Grass,4.0,5.0,44.44444444444444
3240,Jason Jung,Hard,7.0,18.0,28.000000000000004
3241,Jason Kubler,Clay,7.0,7.0,50.0
3242,Jason Kubler,Grass,7.0,6.0,53.84615384615385
3243,Jason Kubler,Hard,14.0,21.0,40.0
3244,Jason Netter,Hard,0.0,1.0,0.0
3245,Jason Sankey,Hard,0.0,1.0,0.0
3246,Jason Stoltenberg,Carpet,12.0,24.0,33.33333333333333
3247,Jason Stoltenberg,Clay,58.0,36.0,61.702127659574465
3248,Jason Stoltenberg,Grass,50.0,28.0,64.1025641025641
3249,Jason Stoltenberg,Hard,134.0,126.0,51.53846153846153
3250,Jasper Smit,Hard,0.0,1.0,0.0
3251,Jaume Munar,Clay,66.0,70.0,48.529411764705884
3252,Jaume Munar,Grass,3.0,11.0,21.428571428571427
3253,Jaume Munar,Hard,21.0,53.0,28.37837837837838
3254,Javier Barranco Cosano,Clay,0.0,1.0,0.0
3255,Javier Frana,Carpet,6.0,10.0,37.5
3256,Javier Frana,Clay,55.0,37.0,59.78260869565217
3257,Javier Frana,Grass,34.0,22.0,60.71428571428571
3258,Javier Frana,Hard,37.0,39.0,48.68421052631579
3259,Javier Garcia Sintes,Clay,0.0,1.0,0.0
3260,Javier Marti,Clay,1.0,8.0,11.11111111111111
3261,Javier Marti,Grass,1.0,1.0,50.0
3262,Javier Marti,Hard,0.0,2.0,0.0
3263,Javier Molina,Clay,1.0,1.0,50.0
3264,Javier Sanchez,Carpet,15.0,28.0,34.883720930232556
3265,Javier Sanchez,Clay,152.0,134.0,53.14685314685315
3266,Javier Sanchez,Grass,3.0,6.0,33.33333333333333
3267,Javier Sanchez,Hard,70.0,84.0,45.45454545454545
3268,Jay Berger,Carpet,0.0,1.0,0.0
3269,Jay Berger,Hard,2.0,2.0,50.0
3270,Jay Clarke,Grass,2.0,10.0,16.666666666666664
3271,Jay Clarke,Hard,0.0,1.0,0.0
3272,Jay Gooding,Hard,0.0,1.0,0.0
3273,Jayendra Wijeyesekera,Clay,6.0,7.0,46.15384615384615
3274,Jayendra Wijeyesekera,Grass,0.0,2.0,0.0
3275,Jayendra Wijeyesekera,Hard,2.0,6.0,25.0
3276,Jaymon Crabb,Hard,1.0,8.0,11.11111111111111
3277,Jc Aragone,Grass,0.0,2.0,0.0
3278,Jc Aragone,Hard,0.0,2.0,0.0
3279,Jean Andersen,Hard,0.0,2.0,0.0
3280,Jean Baptiste Perlant,Clay,1.0,2.0,33.33333333333333
3281,Jean Baptiste Perlant,Hard,1.0,2.0,33.33333333333333
3282,Jean Christophe Faurel,Clay,0.0,2.0,0.0
3283,Jean Christophe Faurel,Grass,0.0,1.0,0.0
3284,Jean Christophe Faurel,Hard,2.0,4.0,33.33333333333333
3285,Jean Claude Scherrer,Carpet,0.0,1.0,0.0
3286,Jean Claude Scherrer,Grass,0.0,2.0,0.0
3287,Jean Claude Scherrer,Hard,1.0,2.0,33.33333333333333
3288,Jean Francois Bachelot,Carpet,2.0,2.0,50.0
3289,Jean Francois Bachelot,Clay,1.0,2.0,33.33333333333333
3290,Jean Francois Bachelot,Grass,0.0,2.0,0.0
3291,Jean Francois Bachelot,Hard,1.0,1.0,50.0
3292,Jean Jacques Rakotohasy,Clay,1.0,0.0,100.0
3293,Jean Jacques Rakotohasy,Hard,1.0,0.0,100.0
3294,Jean Julien Rojer,Clay,0.0,1.0,0.0
3295,Jean Julien Rojer,Hard,13.0,0.0,100.0
3296,Jean Kome Loglo,Clay,0.0,2.0,0.0
3297,Jean Kome Loglo,Hard,0.0,2.0,0.0
3298,Jean Marc Bazanne,Hard,0.0,2.0,0.0
3299,Jean Max Mangones,Clay,0.0,1.0,0.0
3300,Jean Max Mangones,Hard,0.0,1.0,0.0
3301,Jean Michel Durango,Clay,1.0,1.0,50.0
3302,Jean Nabi,Carpet,2.0,1.0,66.66666666666666
3303,Jean Nabi,Clay,0.0,5.0,0.0
3304,Jean Nabi,Hard,0.0,5.0,0.0
3305,Jean Noel Said,Clay,0.0,2.0,0.0
3306,Jean Noel Said,Hard,0.0,1.0,0.0
3307,Jean Philippe Fleurian,Carpet,8.0,12.0,40.0
3308,Jean Philippe Fleurian,Clay,15.0,22.0,40.54054054054054
3309,Jean Philippe Fleurian,Grass,6.0,6.0,50.0
3310,Jean Philippe Fleurian,Hard,29.0,53.0,35.36585365853659
3311,Jean Rene Lisnard,Carpet,2.0,3.0,40.0
3312,Jean Rene Lisnard,Clay,29.0,42.0,40.845070422535215
3313,Jean Rene Lisnard,Grass,1.0,4.0,20.0
3314,Jean Rene Lisnard,Hard,21.0,38.0,35.59322033898305
3315,Jean Segodo,Hard,0.0,1.0,0.0
3316,Jeevan Nedunchezhiyan,Hard,0.0,1.0,0.0
3317,Jeff Coetzee,Carpet,0.0,2.0,0.0
3318,Jeff Coetzee,Grass,0.0,1.0,0.0
3319,Jeff Morrison,Clay,1.0,6.0,14.285714285714285
3320,Jeff Morrison,Grass,6.0,10.0,37.5
3321,Jeff Morrison,Hard,25.0,42.0,37.3134328358209
3322,Jeff Salzenstein,Clay,1.0,3.0,25.0
3323,Jeff Salzenstein,Grass,3.0,6.0,33.33333333333333
3324,Jeff Salzenstein,Hard,12.0,32.0,27.27272727272727
3325,Jeff Tarango,Carpet,30.0,38.0,44.11764705882353
3326,Jeff Tarango,Clay,46.0,55.0,45.54455445544555
3327,Jeff Tarango,Grass,12.0,22.0,35.294117647058826
3328,Jeff Tarango,Hard,123.0,143.0,46.2406015037594
3329,Jehad Sheet,Clay,0.0,2.0,0.0
3330,Jens Knippschild,Carpet,3.0,5.0,37.5
3331,Jens Knippschild,Clay,23.0,35.0,39.6551724137931
3332,Jens Knippschild,Grass,12.0,10.0,54.54545454545454
3333,Jens Knippschild,Hard,10.0,19.0,34.48275862068966
3334,Jens Woehrmann,Carpet,0.0,1.0,0.0
3335,Jens Woehrmann,Clay,2.0,3.0,40.0
3336,Jenson Brooksby,Clay,2.0,5.0,28.57142857142857
3337,Jenson Brooksby,Grass,7.0,5.0,58.333333333333336
3338,Jenson Brooksby,Hard,37.0,23.0,61.66666666666667
3339,Jeremy Bates,Carpet,8.0,19.0,29.629629629629626
3340,Jeremy Bates,Clay,1.0,6.0,14.285714285714285
3341,Jeremy Bates,Grass,20.0,21.0,48.78048780487805
3342,Jeremy Bates,Hard,25.0,37.0,40.32258064516129
3343,Jeremy Chardy,Clay,107.0,102.0,51.196172248803826
3344,Jeremy Chardy,Grass,29.0,34.0,46.03174603174603
3345,Jeremy Chardy,Hard,164.0,171.0,48.95522388059702
3346,Jermaine Smith,Clay,0.0,4.0,0.0
3347,Jerome Golmard,Carpet,11.0,15.0,42.30769230769231
3348,Jerome Golmard,Clay,34.0,42.0,44.73684210526316
3349,Jerome Golmard,Grass,15.0,17.0,46.875
3350,Jerome Golmard,Hard,85.0,70.0,54.83870967741935
3351,Jerome Haehnel,Carpet,1.0,1.0,50.0
3352,Jerome Haehnel,Clay,1.0,9.0,10.0
3353,Jerome Haehnel,Grass,0.0,3.0,0.0
3354,Jerome Haehnel,Hard,6.0,5.0,54.54545454545454
3355,Jerome Hanquez,Carpet,0.0,3.0,0.0
3356,Jerome Hanquez,Clay,0.0,2.0,0.0
3357,Jerome Kym,Hard,2.0,1.0,66.66666666666666
3358,Jerome Seguin,Clay,5.0,3.0,62.5
3359,Jerome Seguin,Hard,0.0,2.0,0.0
3360,Jerry Joseph,Clay,0.0,2.0,0.0
3361,Jerry Joseph,Hard,1.0,1.0,50.0
3362,Jerry Williams,Hard,0.0,1.0,0.0
3363,Jerzy Janowicz,Carpet,5.0,1.0,83.33333333333334
3364,Jerzy Janowicz,Clay,14.0,25.0,35.8974358974359
3365,Jerzy Janowicz,Grass,16.0,10.0,61.53846153846154
3366,Jerzy Janowicz,Hard,67.0,60.0,52.75590551181102
3367,Jeson Patrombon,Clay,4.0,4.0,50.0
3368,Jeson Patrombon,Hard,2.0,6.0,25.0
3369,Jesper De Jong,Clay,1.0,3.0,25.0
3370,Jesper De Jong,Grass,0.0,1.0,0.0
3371,Jesper De Jong,Hard,1.0,4.0,20.0
3372,Jesse Flores,Hard,0.0,3.0,0.0
3373,Jesse Huta Galung,Carpet,0.0,1.0,0.0
3374,Jesse Huta Galung,Clay,3.0,9.0,25.0
3375,Jesse Huta Galung,Grass,2.0,6.0,25.0
3376,Jesse Huta Galung,Hard,4.0,17.0,19.047619047619047
3377,Jesse Levine,Clay,1.0,6.0,14.285714285714285
3378,Jesse Levine,Grass,10.0,14.0,41.66666666666667
3379,Jesse Levine,Hard,20.0,44.0,31.25
3380,Jesse Smatt,Clay,0.0,2.0,0.0
3381,Jesse Witten,Clay,0.0,2.0,0.0
3382,Jesse Witten,Grass,0.0,1.0,0.0
3383,Jesse Witten,Hard,2.0,6.0,25.0
3384,Jesus Bandres,Hard,0.0,3.0,0.0
3385,Jesus Francisco Felix,Clay,2.0,1.0,66.66666666666666
3386,Jesus Francisco Felix,Hard,0.0,2.0,0.0
3387,Jhonnatan Medina Alvarez,Clay,2.0,2.0,50.0
3388,Jhonnatan Medina Alvarez,Hard,6.0,9.0,40.0
3389,Jhonson Garcia,Clay,10.0,5.0,66.66666666666666
3390,Jhonson Garcia,Hard,7.0,8.0,46.666666666666664
3391,Ji Sung Nam,Grass,1.0,0.0,100.0
3392,Ji Sung Nam,Hard,2.0,5.0,28.57142857142857
3393,Jia Ping Xia,Carpet,0.0,10.0,0.0
3394,Jia Ping Xia,Clay,5.0,1.0,83.33333333333334
3395,Jia Ping Xia,Grass,2.0,2.0,50.0
3396,Jia Ping Xia,Hard,9.0,5.0,64.28571428571429
3397,Jicham Zaatini,Carpet,0.0,2.0,0.0
3398,Jicham Zaatini,Clay,1.0,3.0,25.0
3399,Jicham Zaatini,Grass,0.0,2.0,0.0
3400,Jicham Zaatini,Hard,9.0,7.0,56.25
3401,Jie Cui,Hard,0.0,1.0,0.0
3402,Jim Courier,Carpet,57.0,37.0,60.63829787234043
3403,Jim Courier,Clay,86.0,37.0,69.91869918699187
3404,Jim Courier,Grass,26.0,15.0,63.41463414634146
3405,Jim Courier,Hard,246.0,91.0,72.99703264094956
3406,Jim Grabb,Carpet,23.0,18.0,56.09756097560976
3407,Jim Grabb,Clay,2.0,6.0,25.0
3408,Jim Grabb,Grass,4.0,10.0,28.57142857142857
3409,Jim Grabb,Hard,59.0,76.0,43.7037037037037
3410,Jim Pugh,Clay,0.0,2.0,0.0
3411,Jim Pugh,Grass,0.0,2.0,0.0
3412,Jim Pugh,Hard,1.0,7.0,12.5
3413,Jim Thomas,Grass,0.0,1.0,0.0
3414,Jim Thomas,Hard,0.0,2.0,0.0
3415,Jimmy Arias,Clay,11.0,12.0,47.82608695652174
3416,Jimmy Arias,Hard,25.0,24.0,51.02040816326531
3417,Jimmy Brown,Clay,2.0,4.0,33.33333333333333
3418,Jimmy Brown,Grass,0.0,1.0,0.0
3419,Jimmy Brown,Hard,2.0,8.0,20.0
3420,Jimmy Connors,Carpet,2.0,7.0,22.22222222222222
3421,Jimmy Connors,Clay,5.0,8.0,38.46153846153847
3422,Jimmy Connors,Grass,4.0,3.0,57.14285714285714
3423,Jimmy Connors,Hard,31.0,23.0,57.407407407407405
3424,Jimmy Wang,Carpet,5.0,0.0,100.0
3425,Jimmy Wang,Clay,2.0,5.0,28.57142857142857
3426,Jimmy Wang,Grass,9.0,14.0,39.130434782608695
3427,Jimmy Wang,Hard,25.0,29.0,46.2962962962963
3428,Jimy Szymanski,Clay,10.0,14.0,41.66666666666667
3429,Jimy Szymanski,Hard,11.0,18.0,37.93103448275862
3430,Jin Yen Chiang,Clay,1.0,2.0,33.33333333333333
3431,Jing Yi Li,Clay,0.0,1.0,0.0
3432,Jing Yi Li,Hard,1.0,0.0,100.0
3433,Jing Zhu Yang,Hard,1.0,1.0,50.0
3434,Jirat Navasirisomboon,Clay,1.0,3.0,25.0
3435,Jirat Navasirisomboon,Hard,3.0,0.0,100.0
3436,Jiri Lehecka,Clay,16.0,15.0,51.61290322580645
3437,Jiri Lehecka,Grass,5.0,5.0,50.0
3438,Jiri Lehecka,Hard,57.0,46.0,55.33980582524271
3439,Jiri Novak,Carpet,38.0,32.0,54.285714285714285
3440,Jiri Novak,Clay,128.0,99.0,56.38766519823789
3441,Jiri Novak,Grass,17.0,18.0,48.57142857142857
3442,Jiri Novak,Hard,156.0,116.0,57.35294117647059
3443,Jiri Vanek,Carpet,1.0,7.0,12.5
3444,Jiri Vanek,Clay,48.0,66.0,42.10526315789473
3445,Jiri Vanek,Grass,1.0,7.0,12.5
3446,Jiri Vanek,Hard,18.0,42.0,30.0
3447,Jiri Vesely,Clay,58.0,65.0,47.15447154471545
3448,Jiri Vesely,Grass,24.0,17.0,58.536585365853654
3449,Jiri Vesely,Hard,61.0,90.0,40.397350993377486
3450,Jiu Hua Zhang,Carpet,0.0,1.0,0.0
3451,Jiu Hua Zhang,Clay,1.0,1.0,50.0
3452,Jiu Hua Zhang,Hard,2.0,1.0,66.66666666666666
3453,Jo-Wilfried Tsonga,Carpet,9.0,3.0,75.0
3454,Jo-Wilfried Tsonga,Clay,90.0,59.0,60.40268456375839
3455,Jo-Wilfried Tsonga,Grass,52.0,25.0,67.53246753246754
3456,Jo-Wilfried Tsonga,Hard,322.0,154.0,67.64705882352942
3457,Joachim Bjerke,Hard,0.0,4.0,0.0
3458,Joachim Johansson,Carpet,4.0,3.0,57.14285714285714
3459,Joachim Johansson,Clay,3.0,14.0,17.647058823529413
3460,Joachim Johansson,Grass,6.0,6.0,50.0
3461,Joachim Johansson,Hard,59.0,38.0,60.824742268041234
3462,Joan Jimenez Guerra,Carpet,1.0,3.0,25.0
3463,Joao Cunha Silva,Carpet,3.0,6.0,33.33333333333333
3464,Joao Cunha Silva,Clay,16.0,43.0,27.11864406779661
3465,Joao Cunha Silva,Grass,1.0,2.0,33.33333333333333
3466,Joao Cunha Silva,Hard,10.0,15.0,40.0
3467,Joao Domingues,Clay,6.0,6.0,50.0
3468,Joao Domingues,Hard,1.0,1.0,50.0
3469,Joao Fonseca,Clay,5.0,6.0,45.45454545454545
3470,Joao Fonseca,Grass,0.0,1.0,0.0
3471,Joao Fonseca,Hard,7.0,1.0,87.5
3472,Joao Menezes,Clay,0.0,2.0,0.0
3473,Joao Menezes,Hard,0.0,1.0,0.0
3474,Joao Pedro Sorgi,Hard,1.0,2.0,33.33333333333333
3475,Joao Sousa,Clay,90.0,104.0,46.391752577319586
3476,Joao Sousa,Grass,14.0,25.0,35.8974358974359
3477,Joao Sousa,Hard,112.0,139.0,44.6215139442231
3478,Joao Souza,Clay,26.0,42.0,38.23529411764706
3479,Joao Souza,Grass,0.0,1.0,0.0
3480,Joao Souza,Hard,1.0,7.0,12.5
3481,Joao Zwetsch,Carpet,1.0,1.0,50.0
3482,Joaquin  Aguilar Cardozo ,Clay,2.0,2.0,50.0
3483,Jocelyn Robichaud,Clay,1.0,0.0,100.0
3484,Jocelyn Robichaud,Hard,0.0,3.0,0.0
3485,Joel Allen,Clay,0.0,1.0,0.0
3486,Joel Schwaerzler,Clay,0.0,1.0,0.0
3487,Joel Schwaerzler,Hard,0.0,1.0,0.0
3488,Joern Renzenbrink,Carpet,5.0,9.0,35.714285714285715
3489,Joern Renzenbrink,Clay,3.0,9.0,25.0
3490,Joern Renzenbrink,Grass,2.0,9.0,18.181818181818183
3491,Joern Renzenbrink,Hard,24.0,27.0,47.05882352941176
3492,Joey Rive,Clay,2.0,5.0,28.57142857142857
3493,Joey Rive,Grass,0.0,2.0,0.0
3494,Joey Rive,Hard,1.0,1.0,50.0
3495,Johan Anderson,Carpet,1.0,1.0,50.0
3496,Johan Anderson,Clay,1.0,2.0,33.33333333333333
3497,Johan Anderson,Hard,3.0,6.0,33.33333333333333
3498,Johan Carlsson,Carpet,0.0,1.0,0.0
3499,Johan Carlsson,Clay,1.0,2.0,33.33333333333333
3500,Johan Carlsson,Hard,8.0,11.0,42.10526315789473
3501,Johan De Beer,Carpet,0.0,1.0,0.0
3502,Johan De Beer,Hard,0.0,1.0,0.0
3503,Johan Donar,Clay,0.0,1.0,0.0
3504,Johan Hede,Hard,0.0,1.0,0.0
3505,Johan Kriek,Carpet,2.0,2.0,50.0
3506,Johan Kriek,Grass,1.0,3.0,25.0
3507,Johan Kriek,Hard,0.0,3.0,0.0
3508,Johan Landsberg,Carpet,0.0,1.0,0.0
3509,Johan Landsberg,Clay,0.0,1.0,0.0
3510,Johan Landsberg,Grass,0.0,1.0,0.0
3511,Johan Nikles,Clay,1.0,3.0,25.0
3512,Johan Ortegren,Clay,0.0,1.0,0.0
3513,Johan Ortegren,Hard,1.0,1.0,50.0
3514,Johan Settergren,Clay,2.0,2.0,50.0
3515,Johan Settergren,Hard,0.0,2.0,0.0
3516,Johan Van Herck,Carpet,12.0,15.0,44.44444444444444
3517,Johan Van Herck,Clay,26.0,29.0,47.27272727272727
3518,Johan Van Herck,Grass,0.0,6.0,0.0
3519,Johan Van Herck,Hard,14.0,26.0,35.0
3520,Johann Coles,Hard,0.0,1.0,0.0
