winner_name,surface,tourney_level,tourney_name,count
Alex Kim,Grass,A,Other,1
Alex Kim,Hard,A,Other,1
Alex Kim,Hard,A,Washington,4
Alex Kim,Hard,G,Other,2
Alex Knaff,Clay,D,Other,2
Alex Knaff,Hard,D,Other,2
Alex Kuznetsov,Clay,A,Other,1
Alex Kuznetsov,Grass,A,Other,2
Alex Kuznetsov,Hard,A,Other,5
Alex Kuznetsov,Hard,G,Other,1
Alex Llompart,Hard,D,Other,6
Alex Lopez Moron,Clay,A,Casablanca,4
Alex Lopez Moron,Clay,A,Other,11
Alex Lopez Moron,Clay,G,Other,1
Alex Lopez Moron,Clay,M,Other,2
Alex Michelsen,Clay,A,Other,3
Alex Michelsen,Grass,A,Newport,7
Alex Michelsen,Grass,A,Other,2
Alex Michelsen,Hard,A,Other,11
Alex Michelsen,Hard,A,Winston-Salem,6
Alex Michelsen,Hard,F,Other,3
Alex Michelsen,Hard,G,Other,4
Alex Michelsen,Hard,M,Other,5
Alex Molcan,Clay,A,Belgrade 2,4
Alex Molcan,Clay,A,Hamburg,4
Alex Molcan,Clay,A,Lyon,4
Alex Molcan,Clay,A,Marrakech,4
Alex Molcan,Clay,A,Other,8
Alex Molcan,Clay,D,Other,3
Alex Molcan,Clay,G,Other,2
Alex Molcan,Clay,M,Other,2
Alex Molcan,Grass,A,Other,1
Alex Molcan,Grass,G,Other,2
Alex Molcan,Hard,A,Other,5
Alex Molcan,Hard,D,Other,2
Alex Molcan,Hard,G,Other,4
Alex Molcan,Hard,M,Other,5
Alex Obrien,Carpet,A,Moscow,5
Alex Obrien,Carpet,A,Other,3
Alex Obrien,Clay,A,Other,7
Alex Obrien,Clay,D,Other,1
Alex Obrien,Clay,G,Other,2
Alex Obrien,Grass,A,Other,9
Alex Obrien,Grass,G,Wimbledon,4
Alex Obrien,Hard,A,Adelaide,4
Alex Obrien,Hard,A,Los Angeles,4
Alex Obrien,Hard,A,Memphis,5
Alex Obrien,Hard,A,New Haven,12
Alex Obrien,Hard,A,Other,13
Alex Obrien,Hard,G,Other,2
Alex Obrien,Hard,G,US Open,4
Alex Obrien,Hard,M,Canada Masters,10
Alex Obrien,Hard,M,Cincinnati Masters,5
Alex Obrien,Hard,M,Other,4
Alex Radulescu,Carpet,A,Other,6
Alex Radulescu,Carpet,M,Other,1
Alex Radulescu,Clay,M,Other,1
Alex Radulescu,Grass,A,Other,4
Alex Radulescu,Grass,G,Wimbledon,6
Alex Radulescu,Hard,A,Chennai,4
Alex Radulescu,Hard,A,Other,16
Alex Radulescu,Hard,G,Other,2
Alexandar Lazarov,Clay,D,Other,1
Alexandar Lazarov,Hard,A,Other,1
Alexandar Lazarov,Hard,D,Other,2
Alexandar Lazov,Hard,D,Other,1
Alexander Blom,Clay,D,Other,3
Alexander Blom,Hard,D,Other,4
Alexander Bublik,Clay,A,Other,6
Alexander Bublik,Clay,D,Other,2
Alexander Bublik,Clay,G,Roland Garros,4
Alexander Bublik,Clay,M,Madrid Masters,6
Alexander Bublik,Clay,M,Other,3
Alexander Bublik,Grass,A,Eastbourne,4
Alexander Bublik,Grass,A,Halle,6
Alexander Bublik,Grass,A,Newport,9
Alexander Bublik,Grass,A,Other,5
Alexander Bublik,Grass,G,Wimbledon,9
Alexander Bublik,Hard,A,Adelaide,4
Alexander Bublik,Hard,A,Antalya,4
Alexander Bublik,Hard,A,Antwerp,4
Alexander Bublik,Hard,A,Chengdu,5
Alexander Bublik,Hard,A,Doha,4
Alexander Bublik,Hard,A,Dubai,7
Alexander Bublik,Hard,A,Marseille,6
Alexander Bublik,Hard,A,Metz,4
Alexander Bublik,Hard,A,Montpellier,10
Alexander Bublik,Hard,A,Moscow,4
Alexander Bublik,Hard,A,Other,17
Alexander Bublik,Hard,D,Other,9
Alexander Bublik,Hard,G,Other,7
Alexander Bublik,Hard,M,Miami Masters,5
Alexander Bublik,Hard,M,Other,4
Alexander Bublik,Hard,M,Paris Masters,4
Alexander Bury,Hard,D,Other,2
Alexander Donski,Hard,D,Other,1
Alexander Erler,Clay,A,Other,1
Alexander Kudryavtsev,Hard,A,Other,3
Alexander Kudryavtsev,Hard,G,Other,1
Alexander Kudryavtsev,Hard,M,Other,1
Alexander Lehnhoff,Hard,D,Other,1
Alexander Mronz,Carpet,A,Other,14
Alexander Mronz,Clay,M,Other,1
Alexander Mronz,Grass,G,Wimbledon,4
Alexander Mronz,Hard,A,Other,15
Alexander Mronz,Hard,A,Seoul,5
Alexander Mronz,Hard,G,Other,4
Alexander Mronz,Hard,M,Other,1
Alexander Peya,Carpet,A,Other,3
Alexander Peya,Clay,A,Kitzbuhel,5
Alexander Peya,Clay,A,Other,1
Alexander Peya,Clay,D,Other,1
Alexander Peya,Grass,A,Other,2
Alexander Peya,Grass,D,Other,1
Alexander Peya,Grass,G,Other,1
Alexander Peya,Hard,A,Other,4
Alexander Peya,Hard,D,Other,2
Alexander Peya,Hard,G,Other,2
Alexander Popp,Carpet,A,Other,1
Alexander Popp,Clay,A,Other,5
Alexander Popp,Grass,A,Newport,6
Alexander Popp,Grass,A,Other,5
Alexander Popp,Grass,G,Wimbledon,13
Alexander Popp,Hard,A,Other,12
Alexander Popp,Hard,G,Other,3
Alexander Reichel,Grass,A,Other,1
Alexander Reichel,Hard,A,Other,2
Alexander Ritschard,Clay,A,Other,2
Alexander Ritschard,Hard,A,Other,1
Alexander Ritschard,Hard,D,Other,1
Alexander Sadecky,Clay,A,Other,1
Alexander Sarkissian,Hard,A,Other,2
Alexander Shevchenko,Clay,A,Other,5
Alexander Shevchenko,Clay,G,Other,2
Alexander Shevchenko,Clay,M,Other,5
Alexander Shevchenko,Grass,A,Other,1
Alexander Shevchenko,Hard,A,Metz,4
Alexander Shevchenko,Hard,A,Other,16
Alexander Shevchenko,Hard,G,Other,1
Alexander Shevchenko,Hard,M,Other,4
Alexander Shvec,Carpet,D,Other,6
Alexander Shvec,Clay,D,Other,1
Alexander Shvec,Hard,D,Other,2
Alexander Skrypko,Carpet,D,Other,1
Alexander Tabares,Clay,D,Other,1
Alexander Volkov,Carpet,A,Milan,8
Alexander Volkov,Carpet,A,Moscow,11
Alexander Volkov,Carpet,A,Other,13
Alexander Volkov,Carpet,A,Rotterdam,10
Alexander Volkov,Carpet,A,Shanghai,4
Alexander Volkov,Carpet,A,Stuttgart Indoor,7
Alexander Volkov,Carpet,A,Tokyo Indoor,6
Alexander Volkov,Carpet,D,Other,8
Alexander Volkov,Carpet,M,Other,2
Alexander Volkov,Carpet,M,Paris Masters,5
Alexander Volkov,Clay,A,Dusseldorf,4
Alexander Volkov,Clay,A,Other,10
Alexander Volkov,Clay,A,Stuttgart Outdoor,4
Alexander Volkov,Clay,G,Roland Garros,4
Alexander Volkov,Clay,M,Other,7
Alexander Volkov,Grass,A,Other,6
Alexander Volkov,Grass,A,Rosmalen,6
Alexander Volkov,Grass,G,Wimbledon,13
Alexander Volkov,Hard,A,Adelaide,6
Alexander Volkov,Hard,A,Auckland,11
Alexander Volkov,Hard,A,Dubai,5
Alexander Volkov,Hard,A,Indianapolis,4
Alexander Volkov,Hard,A,Johannesburg,4
Alexander Volkov,Hard,A,Long Island,6
Alexander Volkov,Hard,A,Los Angeles,6
Alexander Volkov,Hard,A,Other,24
Alexander Volkov,Hard,A,Wellington,4
Alexander Volkov,Hard,D,Other,1
Alexander Volkov,Hard,G,Australian Open,7
Alexander Volkov,Hard,G,US Open,14
Alexander Volkov,Hard,M,Indian Wells Masters,8
Alexander Volkov,Hard,M,Other,5
Alexander Waske,Carpet,A,Other,3
Alexander Waske,Clay,A,Munich,6
Alexander Waske,Clay,A,Other,7
Alexander Waske,Clay,D,Other,1
Alexander Waske,Clay,G,Other,1
Alexander Waske,Grass,A,Other,3
Alexander Waske,Grass,G,Other,1
Alexander Waske,Hard,A,Other,1
Alexander Waske,Hard,A,Tokyo,5
Alexander Zverev,Clay,A,Bastad,5
Alexander Zverev,Clay,A,Geneva,6
Alexander Zverev,Clay,A,Hamburg,16
Alexander Zverev,Clay,A,Munich,15
Alexander Zverev,Clay,A,Nice,4
Alexander Zverev,Clay,A,Other,4
Alexander Zverev,Clay,D,Other,3
Alexander Zverev,Clay,G,Roland Garros,34
Alexander Zverev,Clay,M,Madrid Masters,23
Alexander Zverev,Clay,M,Monte Carlo Masters,14
Alexander Zverev,Clay,M,Rome Masters,24
Alexander Zverev,Clay,O,Other,3
Alexander Zverev,Grass,A,Halle,18
Alexander Zverev,Grass,A,Other,5
Alexander Zverev,Grass,G,Wimbledon,16
Alexander Zverev,Hard,A,Acapulco,14
Alexander Zverev,Hard,A,Beijing,12
Alexander Zverev,Hard,A,Chengdu,4
Alexander Zverev,Hard,A,Cologne 1,4
Alexander Zverev,Hard,A,Cologne 2,4
Alexander Zverev,Hard,A,Laver Cup,7
Alexander Zverev,Hard,A,Montpellier,10
Alexander Zverev,Hard,A,Other,18
Alexander Zverev,Hard,A,Rotterdam,4
Alexander Zverev,Hard,A,St. Petersburg,5
Alexander Zverev,Hard,A,Tokyo Olympics,6
Alexander Zverev,Hard,A,United Cup,4
Alexander Zverev,Hard,A,Vienna,11
Alexander Zverev,Hard,A,Washington,16
Alexander Zverev,Hard,D,Other,6
Alexander Zverev,Hard,F,Tour Finals,15
Alexander Zverev,Hard,G,Australian Open,25
Alexander Zverev,Hard,G,US Open,7
Alexander Zverev,Hard,G,Us Open,19
Alexander Zverev,Hard,M,Canada Masters,12
Alexander Zverev,Hard,M,Cincinnati Masters,12
Alexander Zverev,Hard,M,Indian Wells Masters,13
Alexander Zverev,Hard,M,Miami Masters,17
Alexander Zverev,Hard,M,Paris Masters,17
Alexander Zverev,Hard,M,Shanghai Masters,12
Alexandr Dolgopolov,Clay,A,Bastad,4
Alexandr Dolgopolov,Clay,A,Buenos Aires,6
Alexandr Dolgopolov,Clay,A,Nice,5
Alexandr Dolgopolov,Clay,A,Other,11
Alexandr Dolgopolov,Clay,A,Rio de Janeiro,8
Alexandr Dolgopolov,Clay,A,Umag,8
Alexandr Dolgopolov,Clay,G,Roland Garros,6
Alexandr Dolgopolov,Clay,M,Madrid Masters,6
Alexandr Dolgopolov,Clay,M,Monte Carlo Masters,5
Alexandr Dolgopolov,Clay,M,Other,3
Alexandr Dolgopolov,Grass,A,Nottingham,6
Alexandr Dolgopolov,Grass,A,Other,5
Alexandr Dolgopolov,Grass,A,Queen's Club,4
Alexandr Dolgopolov,Grass,G,Wimbledon,8
Alexandr Dolgopolov,Hard,A,Acapulco,8
Alexandr Dolgopolov,Hard,A,Brisbane,10
Alexandr Dolgopolov,Hard,A,Other,20
Alexandr Dolgopolov,Hard,A,Shenzhen,4
Alexandr Dolgopolov,Hard,A,Sydney,7
Alexandr Dolgopolov,Hard,A,Valencia,5
Alexandr Dolgopolov,Hard,A,Washington,8
Alexandr Dolgopolov,Hard,A,Winston-Salem,7
Alexandr Dolgopolov,Hard,D,Other,5
Alexandr Dolgopolov,Hard,G,Australian Open,11
Alexandr Dolgopolov,Hard,G,US Open,9
Alexandr Dolgopolov,Hard,M,Canada Masters,4
Alexandr Dolgopolov,Hard,M,Cincinnati Masters,4
Alexandr Dolgopolov,Hard,M,Indian Wells Masters,11
Alexandr Dolgopolov,Hard,M,Miami Masters,11
Alexandr Dolgopolov,Hard,M,Other,2
Alexandr Dolgopolov,Hard,M,Shanghai Masters,9
Alexandre Muller,Clay,A,Marrakech,4
Alexandre Muller,Clay,A,Other,3
Alexandre Muller,Clay,G,Other,1
Alexandre Muller,Clay,M,Rome Masters,4
Alexandre Muller,Grass,G,Other,2
Alexandre Muller,Hard,A,Other,8
Alexandre Muller,Hard,G,Other,2
Alexandre Muller,Hard,M,Other,3
Alexandre Sidorenko,Clay,A,Other,2
Alexandre Sidorenko,Hard,A,Other,2
Alexandre Simoni,Clay,A,Other,4
Alexandre Simoni,Grass,A,Other,1
Alexandre Simoni,Hard,A,Other,4
Alexandre Simoni,Hard,G,Other,1
Alexandre Strambini,Clay,A,Other,1
Alexandros Jakupovic,Clay,D,Other,5
Alexandros Skorilas,Hard,D,Other,1
Alexei Popyrin,Clay,A,Other,3
Alexei Popyrin,Clay,A,Umag,5
Alexei Popyrin,Clay,G,Other,1
Alexei Popyrin,Clay,M,Monte Carlo Masters,4
Alexei Popyrin,Clay,M,Other,5
Alexei Popyrin,Clay,O,Other,2
Alexei Popyrin,Grass,A,Other,3
Alexei Popyrin,Grass,G,Other,3
Alexei Popyrin,Hard,A,Other,20
Alexei Popyrin,Hard,A,Singapore,5
Alexei Popyrin,Hard,D,Other,4
Alexei Popyrin,Hard,G,Australian Open,8
Alexei Popyrin,Hard,G,Other,2
Alexei Popyrin,Hard,G,Us Open,6
Alexei Popyrin,Hard,M,Canada Masters,6
Alexei Popyrin,Hard,M,Miami Masters,6
Alexei Popyrin,Hard,M,Other,7
Alexei Popyrin,Hard,M,Paris Masters,4
Alexey Kedryuk,Carpet,D,Other,1
Alexey Kedryuk,Clay,D,Other,3
Alexey Kedryuk,Hard,D,Other,18
Alexey Vatutin,Clay,A,Other,2
Alexis Galarneau,Hard,D,Other,2
Alexis Klegou,Hard,D,Other,2
Ali Hamadeh,Clay,D,Other,1
Ali Hamadeh,Grass,D,Other,1
Ali Hamadeh,Hard,D,Other,11
Alibek Kachmazov,Hard,A,Other,4
Alistair Hunt,Carpet,D,Other,3
Alistair Hunt,Clay,D,Other,1
Alistair Hunt,Grass,D,Other,2
Alistair Hunt,Hard,A,Other,1
Alistair Hunt,Hard,D,Other,5
Aljaz Bedene,Clay,A,Budapest,8
Aljaz Bedene,Clay,A,Buenos Aires,6
Aljaz Bedene,Clay,A,Hamburg,4
Aljaz Bedene,Clay,A,Other,18
Aljaz Bedene,Clay,A,Rio de Janeiro,5
Aljaz Bedene,Clay,A,Umag,7
Aljaz Bedene,Clay,D,Other,3
Aljaz Bedene,Clay,G,Roland Garros,8
Aljaz Bedene,Clay,M,Other,5
Aljaz Bedene,Grass,A,Other,7
Aljaz Bedene,Grass,G,Wimbledon,6
Aljaz Bedene,Hard,A,Chennai,14
Aljaz Bedene,Hard,A,Metz,4
Aljaz Bedene,Hard,A,Other,21
Aljaz Bedene,Hard,A,Vienna,5
Aljaz Bedene,Hard,D,Other,4
Aljaz Bedene,Hard,G,Other,4
Aljaz Bedene,Hard,M,Miami Masters,5
Aljaz Bedene,Hard,M,Other,4
Aljaz Radinski,Hard,D,Other,1
Allen Belobrajdic,Hard,A,Other,1
Alti Vahkal,Carpet,D,Other,2
Altug Celikbilek,Clay,D,Other,1
Altug Celikbilek,Grass,A,Other,1
Altug Celikbilek,Hard,A,Other,3
Altug Celikbilek,Hard,D,Other,7
Alun Jones,Hard,A,Other,2
Alun Jones,Hard,D,Other,1
Alun Jones,Hard,G,Other,1
Alvaro Guillen Meza,Clay,D,Other,1
Alvaro Jordan,Clay,D,Other,5
Alvaro Jordan,Hard,D,Other,4
Alvaro Raposo De Oliveira,Clay,D,Other,1
Amer Delic,Clay,A,Other,1
Amer Delic,Clay,D,Other,1
Amer Delic,Grass,A,Other,1
Amer Delic,Grass,G,Other,1
Amer Delic,Hard,A,Other,12
Amer Delic,Hard,D,Other,7
Amer Delic,Hard,G,Australian Open,5
Amer Delic,Hard,G,Other,1
Amer Delic,Hard,M,Miami Masters,4
Americo Venero Montes,Clay,D,Other,2
Americo Venero Montes,Hard,D,Other,5
Amine Ahouda,Clay,A,Other,1
Amine Ahouda,Clay,D,Other,1
Amir Hadad,Clay,D,Other,1
Amir Hadad,Clay,G,Other,1
Amir Hadad,Hard,A,Other,2
Amir Hadad,Hard,D,Other,2
Amir Weintraub,Clay,D,Other,3
Amir Weintraub,Hard,D,Other,6
Amir Weintraub,Hard,G,Other,1
Amos Mansdorf,Carpet,A,Other,7
Amos Mansdorf,Carpet,A,Philadelphia,6
Amos Mansdorf,Carpet,M,Other,4
Amos Mansdorf,Clay,A,Other,2
Amos Mansdorf,Clay,D,Other,2
Amos Mansdorf,Clay,M,Other,1
Amos Mansdorf,Grass,A,Other,6
Amos Mansdorf,Grass,G,Wimbledon,4
Amos Mansdorf,Hard,A,Basel,6
Amos Mansdorf,Hard,A,Hong Kong,5
Amos Mansdorf,Hard,A,Memphis,7
Amos Mansdorf,Hard,A,New Haven,4
Amos Mansdorf,Hard,A,Osaka,4
Amos Mansdorf,Hard,A,Other,4
Amos Mansdorf,Hard,A,Sydney Outdoor,4
Amos Mansdorf,Hard,A,Tel Aviv,10
Amos Mansdorf,Hard,A,Tokyo Outdoor,4
Amos Mansdorf,Hard,A,Toulouse,5
Amos Mansdorf,Hard,A,Washington,8
Amos Mansdorf,Hard,D,Other,4
Amos Mansdorf,Hard,G,Australian Open,8
Amos Mansdorf,Hard,G,Other,3
Amos Mansdorf,Hard,M,Canada Masters,6
Amos Mansdorf,Hard,M,Cincinnati Masters,8
Amr Elsayed Abdou Ahmed Mohamed,Clay,D,Other,2
Amro Ghoneim,Clay,D,Other,12
Anders Haseth,Carpet,D,Other,5
Anders Haseth,Clay,D,Other,1
Anders Jarryd,Carpet,A,Beijing,4
Anders Jarryd,Carpet,A,Copenhagen,13
Anders Jarryd,Carpet,A,Other,13
Anders Jarryd,Carpet,A,Rotterdam,9
Anders Jarryd,Carpet,A,Zaragoza,6
Anders Jarryd,Carpet,M,Other,3
Anders Jarryd,Clay,A,Other,3
Anders Jarryd,Grass,A,Other,4
Anders Jarryd,Grass,A,Rosmalen,4
Anders Jarryd,Grass,G,Other,3
Anders Jarryd,Hard,A,Other,6
Anders Jarryd,Hard,A,Tokyo Outdoor,5
Anders Jarryd,Hard,G,Other,4
Anders Jarryd,Hard,M,Other,1
Andis Juska,Carpet,D,Other,8
Andis Juska,Clay,D,Other,10
Andis Juska,Hard,D,Other,1
Andre Agassi,Carpet,A,Ostrava,5
Andre Agassi,Carpet,A,Other,15
Andre Agassi,Carpet,A,Vienna,5
Andre Agassi,Carpet,D,Other,3
Andre Agassi,Carpet,F,Tour Finals,5
Andre Agassi,Carpet,M,Other,5
Andre Agassi,Carpet,M,Paris Masters,14
Andre Agassi,Clay,A,Atlanta,13
Andre Agassi,Clay,A,Barcelona,4
Andre Agassi,Clay,A,Houston,10
Andre Agassi,Clay,A,Munich,4
Andre Agassi,Clay,A,Other,2
Andre Agassi,Clay,D,Other,5
Andre Agassi,Clay,G,Roland Garros,37
Andre Agassi,Clay,M,Hamburg Masters,4
Andre Agassi,Clay,M,Other,2
Andre Agassi,Clay,M,Rome Masters,15
Andre Agassi,Grass,A,Queen's Club,4
Andre Agassi,Grass,G,Wimbledon,46
Andre Agassi,Hard,A,Atlanta Olympics,6
Andre Agassi,Hard,A,Basel,4
Andre Agassi,Hard,A,Dubai,4
Andre Agassi,Hard,A,Hong Kong,5
Andre Agassi,Hard,A,Indianapolis,8
Andre Agassi,Hard,A,Los Angeles,30
Andre Agassi,Hard,A,New Haven,9
Andre Agassi,Hard,A,Orlando,5
Andre Agassi,Hard,A,Other,17
Andre Agassi,Hard,A,San Francisco,5
Andre Agassi,Hard,A,San Jose,36
Andre Agassi,Hard,A,Scottsdale,25
Andre Agassi,Hard,A,Stockholm,4
Andre Agassi,Hard,A,Tokyo Outdoor,4
Andre Agassi,Hard,A,Washington,39
Andre Agassi,Hard,D,Other,13
Andre Agassi,Hard,F,Masters Cup,8
Andre Agassi,Hard,F,Tour Finals,4
Andre Agassi,Hard,G,Australian Open,48
Andre Agassi,Hard,G,US Open,63
Andre Agassi,Hard,M,Canada Masters,33
Andre Agassi,Hard,M,Cincinnati Masters,30
Andre Agassi,Hard,M,Indian Wells Masters,27
Andre Agassi,Hard,M,Madrid Masters,8
Andre Agassi,Hard,M,Miami Masters,54
Andre Agassi,Hard,M,Stuttgart Masters,5
Andre Gaspar Murta,Clay,D,Other,1
Andre Ghem,Clay,A,Other,2
Andre Sa,Carpet,A,Other,3
Andre Sa,Carpet,D,Other,1
Andre Sa,Clay,A,Other,9
Andre Sa,Clay,D,Other,3
Andre Sa,Grass,A,Other,4
Andre Sa,Grass,G,Wimbledon,6
Andre Sa,Hard,A,Delray Beach,4
Andre Sa,Hard,A,Memphis,5
Andre Sa,Hard,A,Other,13
Andre Sa,Hard,G,Other,3
Andre Sa,Hard,M,Other,1
Andrea Arnaboldi,Clay,A,Other,3
Andrea Arnaboldi,Clay,G,Other,1
Andrea Gaudenzi,Carpet,A,Other,7
Andrea Gaudenzi,Carpet,D,Other,1
Andrea Gaudenzi,Carpet,M,Other,2
Andrea Gaudenzi,Clay,A,Barcelona,8
Andrea Gaudenzi,Clay,A,Bastad,8
Andrea Gaudenzi,Clay,A,Bologna,4
Andrea Gaudenzi,Clay,A,Bucharest,9
Andrea Gaudenzi,Clay,A,Casablanca,8
Andrea Gaudenzi,Clay,A,Estoril,8
Andrea Gaudenzi,Clay,A,Gstaad,7
Andrea Gaudenzi,Clay,A,Kitzbuhel,11
Andrea Gaudenzi,Clay,A,Other,26
Andrea Gaudenzi,Clay,A,San Marino,15
Andrea Gaudenzi,Clay,A,St. Poelten,13
Andrea Gaudenzi,Clay,A,Stuttgart Outdoor,4
Andrea Gaudenzi,Clay,D,Other,12
Andrea Gaudenzi,Clay,G,Roland Garros,10
Andrea Gaudenzi,Clay,M,Monte Carlo Masters,10
Andrea Gaudenzi,Clay,M,Other,3
Andrea Gaudenzi,Clay,M,Rome Masters,11
Andrea Gaudenzi,Grass,G,Other,1
Andrea Gaudenzi,Hard,A,Dubai,5
Andrea Gaudenzi,Hard,A,Other,17
Andrea Gaudenzi,Hard,A,Scottsdale,4
Andrea Gaudenzi,Hard,D,Other,1
Andrea Gaudenzi,Hard,G,Australian Open,5
Andrea Gaudenzi,Hard,G,US Open,4
Andrea Gaudenzi,Hard,M,Other,6
Andrea Pellegrino,Clay,A,Other,1
Andrea Stoppini,Hard,A,Other,3
Andrea Vavassori,Clay,A,Other,4
Andrea Vavassori,Clay,G,Other,1
Andrea Vavassori,Clay,M,Other,1
Andrea Vavassori,Clay,O,Other,1
Andrea Vavassori,Hard,A,Other,1
Andrea Vavassori,Hard,M,Other,1
Andreas Beck,Clay,A,Gstaad,5
Andreas Beck,Clay,A,Other,9
Andreas Beck,Clay,D,Other,1
Andreas Beck,Clay,G,Other,2
Andreas Beck,Clay,M,Other,3
Andreas Beck,Grass,A,Halle,6
Andreas Beck,Grass,G,Other,1
Andreas Beck,Hard,A,Other,8
Andreas Beck,Hard,G,Other,5
Andreas Beck,Hard,M,Other,1
Andreas Fikas,Clay,D,Other,4
Andreas Haider Maurer,Clay,A,Kitzbuhel,4
Andreas Haider Maurer,Clay,A,Other,15
Andreas Haider Maurer,Clay,D,Other,1
Andreas Haider Maurer,Clay,G,Other,2
Andreas Haider Maurer,Clay,M,Other,2
Andreas Haider Maurer,Grass,A,Other,2
Andreas Haider Maurer,Grass,G,Other,2
Andreas Haider Maurer,Hard,A,Other,5
Andreas Haider Maurer,Hard,A,Vienna,4
Andreas Haider Maurer,Hard,D,Other,5
Andreas Haider Maurer,Hard,G,Other,3
Andreas Seppi,Carpet,A,Other,4
Andreas Seppi,Clay,A,Belgrade,7
Andreas Seppi,Clay,A,Bucharest,5
Andreas Seppi,Clay,A,Gstaad,6
Andreas Seppi,Clay,A,Hamburg,8
Andreas Seppi,Clay,A,Kitzbuhel,7
Andreas Seppi,Clay,A,Nice,4
Andreas Seppi,Clay,A,Other,22
Andreas Seppi,Clay,A,Palermo,5
Andreas Seppi,Clay,A,Stuttgart,4
Andreas Seppi,Clay,A,Umag,11
Andreas Seppi,Clay,D,Other,11
Andreas Seppi,Clay,G,Roland Garros,12
Andreas Seppi,Clay,M,Hamburg Masters,8
Andreas Seppi,Clay,M,Monte Carlo Masters,11
Andreas Seppi,Clay,M,Other,3
Andreas Seppi,Clay,M,Rome Masters,8
Andreas Seppi,Grass,A,Eastbourne,13
Andreas Seppi,Grass,A,Halle,12
Andreas Seppi,Grass,A,Nottingham,8
Andreas Seppi,Grass,A,Other,10
Andreas Seppi,Grass,D,Other,2
Andreas Seppi,Grass,G,Wimbledon,18
Andreas Seppi,Hard,A,Doha,7
Andreas Seppi,Hard,A,Marseille,4
Andreas Seppi,Hard,A,Metz,7
Andreas Seppi,Hard,A,Moscow,17
Andreas Seppi,Hard,A,New Haven,5
Andreas Seppi,Hard,A,New York,4
Andreas Seppi,Hard,A,Other,31
Andreas Seppi,Hard,A,Rotterdam,11
Andreas Seppi,Hard,A,Sydney,13
Andreas Seppi,Hard,A,Vienna,4
Andreas Seppi,Hard,A,Winston-Salem,5
Andreas Seppi,Hard,A,Zagreb,5
Andreas Seppi,Hard,D,Other,7
Andreas Seppi,Hard,G,Australian Open,21
Andreas Seppi,Hard,G,Other,2
Andreas Seppi,Hard,G,US Open,10
Andreas Seppi,Hard,M,Cincinnati Masters,6
Andreas Seppi,Hard,M,Indian Wells Masters,9
Andreas Seppi,Hard,M,Miami Masters,8
Andreas Seppi,Hard,M,Other,2
Andreas Seppi,Hard,M,Paris Masters,6
Andreas Seppi,Hard,M,Shanghai Masters,5
Andreas Vinciguerra,Carpet,A,Other,1
Andreas Vinciguerra,Carpet,D,Other,1
Andreas Vinciguerra,Carpet,M,Paris Masters,4
Andreas Vinciguerra,Clay,A,Bastad,14
Andreas Vinciguerra,Clay,A,Other,10
Andreas Vinciguerra,Clay,D,Other,2
Andreas Vinciguerra,Clay,G,Other,1
Andreas Vinciguerra,Clay,M,Rome Masters,4
Andreas Vinciguerra,Grass,G,Other,2
Andreas Vinciguerra,Hard,A,Copenhagen,10
Andreas Vinciguerra,Hard,A,Other,17
Andreas Vinciguerra,Hard,A,Stockholm,8
Andreas Vinciguerra,Hard,G,Australian Open,8
Andreas Vinciguerra,Hard,G,Other,1
Andreas Vinciguerra,Hard,M,Other,4
Andrei Cherkasov,Carpet,A,Brussels,4
Andrei Cherkasov,Carpet,A,Moscow,8
Andrei Cherkasov,Carpet,A,Other,12
Andrei Cherkasov,Carpet,D,Other,7
Andrei Cherkasov,Carpet,M,Other,4
Andrei Cherkasov,Clay,A,Barcelona,4
Andrei Cherkasov,Clay,A,Barcelona Olympics,4
Andrei Cherkasov,Clay,A,Bologna,4
Andrei Cherkasov,Clay,A,Bucharest,4
Andrei Cherkasov,Clay,A,Dusseldorf,4
Andrei Cherkasov,Clay,A,Other,8
Andrei Cherkasov,Clay,A,Prague,4
Andrei Cherkasov,Clay,D,Other,2
Andrei Cherkasov,Clay,G,Roland Garros,7
Andrei Cherkasov,Clay,M,Monte Carlo Masters,4
Andrei Cherkasov,Clay,M,Other,2
Andrei Cherkasov,Clay,M,Rome Masters,4
Andrei Cherkasov,Hard,A,Doha,4
Andrei Cherkasov,Hard,A,Dubai,4
Andrei Cherkasov,Hard,A,Indianapolis,4
Andrei Cherkasov,Hard,A,Other,15
Andrei Cherkasov,Hard,A,Tel Aviv,7
Andrei Cherkasov,Hard,G,Australian Open,4
Andrei Cherkasov,Hard,M,Cincinnati Masters,6
Andrei Cherkasov,Hard,M,Indian Wells Masters,5
Andrei Cherkasov,Hard,M,Miami Masters,4
Andrei Chesnokov,Carpet,A,Lyon,4
Andrei Chesnokov,Carpet,A,Other,18
Andrei Chesnokov,Carpet,D,Other,2
Andrei Chesnokov,Carpet,M,Other,5
Andrei Chesnokov,Clay,A,Barcelona,6
Andrei Chesnokov,Clay,A,Dusseldorf,4
Andrei Chesnokov,Clay,A,Other,24
Andrei Chesnokov,Clay,A,Prague,8
Andrei Chesnokov,Clay,A,Stuttgart Outdoor,8
Andrei Chesnokov,Clay,D,Other,5
Andrei Chesnokov,Clay,G,Roland Garros,6
Andrei Chesnokov,Clay,M,Hamburg Masters,7
Andrei Chesnokov,Clay,M,Monte Carlo Masters,7
Andrei Chesnokov,Clay,M,Rome Masters,6
